Timestamp,ET_PupilLeft,ET_PupilRight,pupilSize,SourceStimuliName
575911.21,0.961300541,0.951835015,0.956567778,t7_eclipse (C_5.java)
575919.577,0.935595972,0.92617978,0.930887876,t7_eclipse (C_5.java)
575927.877,0.909605366,0.900282895,0.904944131,t7_eclipse (C_5.java)
575936.242,0.883773317,0.87458597,0.879179644,t7_eclipse (C_5.java)
575944.573,0.858487801,0.849473859,0.85398083,t7_eclipse (C_5.java)
575952.905,0.833707507,0.824902031,0.829304769,t7_eclipse (C_5.java)
575961.237,0.80921643,0.800651204,0.804933817,t7_eclipse (C_5.java)
575969.569,0.784841503,0.776545004,0.780693253,t7_eclipse (C_5.java)
575977.873,0.760448096,0.752445503,0.756446799,t7_eclipse (C_5.java)
575986.238,0.735935802,0.728249023,0.732092412,t7_eclipse (C_5.java)
575994.576,0.711234488,0.703882219,0.707558354,t7_eclipse (C_5.java)
576002.896,0.686507432,0.679505233,0.683006333,t7_eclipse (C_5.java)
576011.247,0.662320066,0.65568046,0.659000263,t7_eclipse (C_5.java)
576019.595,0.639156843,0.63288943,0.636023136,t7_eclipse (C_5.java)
576027.929,0.61701342,0.611125002,0.614069211,t7_eclipse (C_5.java)
576036.261,0.595678397,0.590173123,0.59292576,t7_eclipse (C_5.java)
576044.572,0.574974323,0.569853835,0.572414079,t7_eclipse (C_5.java)
576052.866,0.554967221,0.550230811,0.552599016,t7_eclipse (C_5.java)
576061.237,0.536140654,0.531785433,0.533963043,t7_eclipse (C_5.java)
576069.561,0.518898833,0.514919889,0.516909361,t7_eclipse (C_5.java)
576077.9,0.503371735,0.499762312,0.501567024,t7_eclipse (C_5.java)
576086.245,0.48989228,0.486643942,0.488268111,t7_eclipse (C_5.java)
576094.591,0.478723406,0.475826211,0.477274809,t7_eclipse (C_5.java)
576102.909,0.469615155,0.46705782,0.468336487,t7_eclipse (C_5.java)
576111.229,0.462110428,0.459880497,0.460995463,t7_eclipse (C_5.java)
576119.556,0.455806438,0.453890442,0.45484844,t7_eclipse (C_5.java)
576127.859,0.450582472,0.448966087,0.44977428,t7_eclipse (C_5.java)
576136.216,0.446789009,0.445457205,0.446123107,t7_eclipse (C_5.java)
576144.551,0.4447064,0.443643588,0.444174994,t7_eclipse (C_5.java)
576152.857,0.444298579,0.443488745,0.443893662,t7_eclipse (C_5.java)
576161.223,0.445703894,0.445130736,0.445417315,t7_eclipse (C_5.java)
576169.589,0.449015644,0.44866269,0.448839167,t7_eclipse (C_5.java)
576177.899,0.454086656,0.453937382,0.454012019,t7_eclipse (C_5.java)
576186.207,0.460999424,0.461037357,0.46101839,t7_eclipse (C_5.java)
576194.585,0.469796663,0.470005485,0.469901074,t7_eclipse (C_5.java)
576202.877,0.480253441,0.480617076,0.480435259,t7_eclipse (C_5.java)
576211.212,0.492352059,0.492854756,0.492603407,t7_eclipse (C_5.java)
576219.523,0.506050221,0.506676627,0.506363424,t7_eclipse (C_5.java)
576227.847,0.520863954,0.521599181,0.521231567,t7_eclipse (C_5.java)
576236.18,0.536151552,0.536981234,0.536566393,t7_eclipse (C_5.java)
576244.61,0.551356053,0.552266398,0.551811225,t7_eclipse (C_5.java)
576252.846,0.566256238,0.567234066,0.566745152,t7_eclipse (C_5.java)
576261.179,0.58117476,0.582207543,0.581691152,t7_eclipse (C_5.java)
576269.613,0.596376176,0.597452063,0.596914119,t7_eclipse (C_5.java)
576277.844,0.611814069,0.612906632,0.612360351,t7_eclipse (C_5.java)
576286.204,0.627692109,0.628732358,0.628212233,t7_eclipse (C_5.java)
576294.587,0.644168367,0.645052219,0.644610293,t7_eclipse (C_5.java)
576302.894,0.661097764,0.661714569,0.661406166,t7_eclipse (C_5.java)
576311.201,0.678585056,0.678817733,0.678701394,t7_eclipse (C_5.java)
576319.524,0.696702303,0.696430023,0.696566163,t7_eclipse (C_5.java)
576327.869,0.715241937,0.714356777,0.714799357,t7_eclipse (C_5.java)
576336.198,0.734258551,0.732667198,0.733462875,t7_eclipse (C_5.java)
576344.528,0.753781979,0.751405037,0.752593508,t7_eclipse (C_5.java)
576352.874,0.773583882,0.770344329,0.771964106,t7_eclipse (C_5.java)
576361.175,0.793725512,0.789517836,0.791621674,t7_eclipse (C_5.java)
576369.527,0.814243458,0.808939915,0.811591687,t7_eclipse (C_5.java)
576377.846,0.834888842,0.828366496,0.831627669,t7_eclipse (C_5.java)
576386.167,0.855684285,0.847816238,0.851750262,t7_eclipse (C_5.java)
576394.506,0.876635756,0.867294095,0.871964926,t7_eclipse (C_5.java)
576402.871,0.897231158,0.886317453,0.891774306,t7_eclipse (C_5.java)
576411.167,0.916778858,0.904235668,0.910507263,t7_eclipse (C_5.java)
576419.505,0.934696615,0.920502774,0.927599694,t7_eclipse (C_5.java)
576427.833,0.950747905,0.934914433,0.942831169,t7_eclipse (C_5.java)
576436.19,0.965237541,0.947804108,0.956520824,t7_eclipse (C_5.java)
576444.507,0.978435208,0.959466084,0.968950646,t7_eclipse (C_5.java)
576452.829,0.990088263,0.969667849,0.979878056,t7_eclipse (C_5.java)
576461.162,0.999751321,0.97798042,0.98886587,t7_eclipse (C_5.java)
576469.553,1.007067671,0.984060408,0.99556404,t7_eclipse (C_5.java)
576477.883,1.012007609,0.987877659,0.999942634,t7_eclipse (C_5.java)
576486.213,1.015065879,0.989903813,1.002484846,t7_eclipse (C_5.java)
576494.503,1.016683032,0.990559296,1.003621164,t7_eclipse (C_5.java)
576502.854,1.016995875,0.989985416,1.003490646,t7_eclipse (C_5.java)
576511.202,1.016368901,0.988560951,1.002464926,t7_eclipse (C_5.java)
576519.549,1.015122588,0.986617762,1.000870175,t7_eclipse (C_5.java)
576527.856,1.013057776,0.983965421,0.998511598,t7_eclipse (C_5.java)
576536.162,1.009778161,0.980213943,0.994996052,t7_eclipse (C_5.java)
576544.513,1.004965741,0.975049461,0.990007601,t7_eclipse (C_5.java)
576552.858,0.998603421,0.968457054,0.983530238,t7_eclipse (C_5.java)
576561.188,0.991159472,0.960905409,0.976032441,t7_eclipse (C_5.java)
576569.506,0.983047624,0.952807121,0.967927372,t7_eclipse (C_5.java)
576577.826,0.974398721,0.944290533,0.959344627,t7_eclipse (C_5.java)
576586.178,0.965560631,0.935699821,0.950630226,t7_eclipse (C_5.java)
576594.547,0.956834722,0.927331643,0.942083183,t7_eclipse (C_5.java)
576602.829,0.948252244,0.919211673,0.933731959,t7_eclipse (C_5.java)
576611.148,0.940071962,0.911592388,0.925832175,t7_eclipse (C_5.java)
576619.498,0.932512055,0.904685095,0.918598575,t7_eclipse (C_5.java)
576627.85,0.925550587,0.898421818,0.911986203,t7_eclipse (C_5.java)
576636.147,0.919445759,0.892943423,0.906194591,t7_eclipse (C_5.java)
576644.498,0.914408397,0.888362075,0.901385236,t7_eclipse (C_5.java)
576652.814,0.910307164,0.884542353,0.897424758,t7_eclipse (C_5.java)
576661.17,0.907187456,0.881566974,0.894377215,t7_eclipse (C_5.java)
576669.476,0.905076937,0.879496821,0.892286879,t7_eclipse (C_5.java)
576677.809,0.903795833,0.878181508,0.890988671,t7_eclipse (C_5.java)
576686.141,0.903430266,0.877732971,0.890581618,t7_eclipse (C_5.java)
576694.514,0.904041679,0.878235147,0.891138413,t7_eclipse (C_5.java)
576702.806,0.905458062,0.879502389,0.892480226,t7_eclipse (C_5.java)
576711.166,0.907787874,0.881566111,0.894676992,t7_eclipse (C_5.java)
576719.5,0.911110017,0.884441682,0.897775849,t7_eclipse (C_5.java)
576727.803,0.914982839,0.887702343,0.901342591,t7_eclipse (C_5.java)
576736.136,0.918776755,0.890766587,0.904771671,t7_eclipse (C_5.java)
576744.474,0.921958277,0.89314346,0.907550868,t7_eclipse (C_5.java)
576752.8,0.924277913,0.894620831,0.909449372,t7_eclipse (C_5.java)
576761.134,0.925925621,0.895421181,0.910673401,t7_eclipse (C_5.java)
576769.505,0.927069656,0.895740796,0.911405226,t7_eclipse (C_5.java)
576777.801,0.927678531,0.89557205,0.911625291,t7_eclipse (C_5.java)
576786.129,0.927959951,0.895142657,0.911551304,t7_eclipse (C_5.java)
576794.501,0.92809356,0.89464872,0.91137114,t7_eclipse (C_5.java)
576802.829,0.928049,0.894063184,0.911056092,t7_eclipse (C_5.java)
576811.156,0.928070028,0.893611983,0.910841006,t7_eclipse (C_5.java)
576819.505,0.928361948,0.893484736,0.910923342,t7_eclipse (C_5.java)
576827.84,0.92883274,0.893595523,0.911214132,t7_eclipse (C_5.java)
576836.182,0.929596343,0.894072797,0.91183457,t7_eclipse (C_5.java)
576844.523,0.930744993,0.895020288,0.91288264,t7_eclipse (C_5.java)
576852.801,0.932131816,0.896299877,0.914215846,t7_eclipse (C_5.java)
576861.164,0.933840671,0.898001694,0.915921182,t7_eclipse (C_5.java)
576869.493,0.935937478,0.900195699,0.918066588,t7_eclipse (C_5.java)
576877.87,0.938043236,0.902504937,0.920274087,t7_eclipse (C_5.java)
576886.16,0.939621824,0.904393562,0.922007693,t7_eclipse (C_5.java)
576894.456,0.940225662,0.90541271,0.922819186,t7_eclipse (C_5.java)
576902.815,0.939721037,0.905426025,0.922573531,t7_eclipse (C_5.java)
576911.159,0.938474759,0.904796503,0.921635631,t7_eclipse (C_5.java)
576919.455,0.936807092,0.903839599,0.920323345,t7_eclipse (C_5.java)
576927.825,0.934757256,0.902588891,0.918673074,t7_eclipse (C_5.java)
576936.156,0.932587032,0.901299835,0.916943433,t7_eclipse (C_5.java)
576944.482,0.930520499,0.900189653,0.915355076,t7_eclipse (C_5.java)
576952.814,0.928291513,0.898984924,0.913638218,t7_eclipse (C_5.java)
576961.146,0.925450528,0.897228539,0.911339534,t7_eclipse (C_5.java)
576969.477,0.92162665,0.894541858,0.908084254,t7_eclipse (C_5.java)
576977.783,0.916738558,0.890835723,0.90378714,t7_eclipse (C_5.java)
576986.112,0.911169249,0.886485302,0.898827276,t7_eclipse (C_5.java)
576994.478,0.905254262,0.881818382,0.893536322,t7_eclipse (C_5.java)
577002.818,0.899082305,0.876916071,0.887999188,t7_eclipse (C_5.java)
577011.146,0.892983229,0.872100833,0.882542031,t7_eclipse (C_5.java)
577019.474,0.887238368,0.867646879,0.877442623,t7_eclipse (C_5.java)
577027.809,0.881844221,0.863543895,0.872694058,t7_eclipse (C_5.java)
577036.141,0.87701531,0.85999994,0.868507625,t7_eclipse (C_5.java)
577044.442,0.872928518,0.857185813,0.865057165,t7_eclipse (C_5.java)
577052.801,0.869482155,0.854994143,0.862238149,t7_eclipse (C_5.java)
577061.135,0.866773822,0.853517281,0.860145552,t7_eclipse (C_5.java)
577069.441,0.864878193,0.852825079,0.858851636,t7_eclipse (C_5.java)
577077.799,0.863433305,0.852551206,0.857992256,t7_eclipse (C_5.java)
577086.103,0.861920203,0.852172784,0.857046494,t7_eclipse (C_5.java)
577094.438,0.859901691,0.85124915,0.855575421,t7_eclipse (C_5.java)
577102.771,0.857267181,0.849643676,0.853455428,t7_eclipse (C_5.java)
577111.102,0.854435672,0.847707592,0.851071632,t7_eclipse (C_5.java)
577119.437,0.851765535,0.845743163,0.848754349,t7_eclipse (C_5.java)
577127.765,0.849250262,0.843744474,0.846497368,t7_eclipse (C_5.java)
577136.133,0.847020734,0.841868039,0.844444387,t7_eclipse (C_5.java)
577144.5,0.845185232,0.840245687,0.84271546,t7_eclipse (C_5.java)
577152.819,0.843672677,0.838827913,0.841250295,t7_eclipse (C_5.java)
577161.136,0.842685329,0.837836668,0.840260999,t7_eclipse (C_5.java)
577169.476,0.84238813,0.837454797,0.839921464,t7_eclipse (C_5.java)
577177.804,0.84245204,0.837369466,0.839910753,t7_eclipse (C_5.java)
577186.127,0.842364207,0.837082428,0.839723317,t7_eclipse (C_5.java)
577194.552,0.841692885,0.836175031,0.838933958,t7_eclipse (C_5.java)
577202.774,0.840080698,0.834301561,0.837191129,t7_eclipse (C_5.java)
577211.115,0.837238192,0.831182891,0.834210542,t7_eclipse (C_5.java)
577219.456,0.832937686,0.826600411,0.829769049,t7_eclipse (C_5.java)
577227.85,0.827007408,0.820390245,0.823698827,t7_eclipse (C_5.java)
577236.156,0.819325926,0.812437766,0.815881846,t7_eclipse (C_5.java)
577244.46,0.809816864,0.802672385,0.806244625,t7_eclipse (C_5.java)
577252.804,0.798443906,0.791062633,0.79475327,t7_eclipse (C_5.java)
577261.147,0.785206083,0.777611525,0.781408804,t7_eclipse (C_5.java)
577269.457,0.770133342,0.76235219,0.766242766,t7_eclipse (C_5.java)
577277.793,0.753518601,0.745580004,0.749549302,t7_eclipse (C_5.java)
577286.138,0.73611051,0.728045412,0.732077961,t7_eclipse (C_5.java)
577294.481,0.718561666,0.710402203,0.714481934,t7_eclipse (C_5.java)
577302.791,0.701197006,0.692975972,0.697086489,t7_eclipse (C_5.java)
577311.127,0.684530559,0.676280917,0.680405738,t7_eclipse (C_5.java)
577319.479,0.668997227,0.660751685,0.664874456,t7_eclipse (C_5.java)
577327.793,0.654733633,0.646524265,0.650628949,t7_eclipse (C_5.java)
577336.119,0.642099035,0.633956956,0.638027995,t7_eclipse (C_5.java)
577344.455,0.631383485,0.623338568,0.627361026,t7_eclipse (C_5.java)
577352.778,0.622327565,0.6144082,0.618367882,t7_eclipse (C_5.java)
577361.112,0.614452673,0.606685571,0.610569122,t7_eclipse (C_5.java)
577369.415,0.607343383,0.599753414,0.603548398,t7_eclipse (C_5.java)
577377.782,0.600886728,0.593496794,0.597191761,t7_eclipse (C_5.java)
577386.101,0.595470793,0.588301734,0.591886264,t7_eclipse (C_5.java)
577394.439,0.591413547,0.584484075,0.587948811,t7_eclipse (C_5.java)
577402.772,0.588480514,0.581807177,0.585143845,t7_eclipse (C_5.java)
577411.11,0.586216576,0.579813741,0.583015159,t7_eclipse (C_5.java)
577419.44,0.584229603,0.578109465,0.581169534,t7_eclipse (C_5.java)
577427.739,0.582420672,0.576593285,0.579506978,t7_eclipse (C_5.java)
577436.069,0.581175108,0.575648426,0.578411767,t7_eclipse (C_5.java)
577444.408,0.580812326,0.575592262,0.578202294,t7_eclipse (C_5.java)
577452.766,0.58134906,0.576439566,0.578894313,t7_eclipse (C_5.java)
577461.071,0.583008349,0.578411494,0.580709922,t7_eclipse (C_5.java)
577469.441,0.585963711,0.58167978,0.583821746,t7_eclipse (C_5.java)
577477.767,0.59011966,0.586147256,0.588133458,t7_eclipse (C_5.java)
577486.09,0.595613071,0.591949222,0.593781146,t7_eclipse (C_5.java)
577494.437,0.602539799,0.599180071,0.600859935,t7_eclipse (C_5.java)
577502.762,0.610735635,0.607674252,0.609204943,t7_eclipse (C_5.java)
577511.089,0.620288804,0.617518763,0.618903784,t7_eclipse (C_5.java)
577519.421,0.631251569,0.628764763,0.630008166,t7_eclipse (C_5.java)
577527.742,0.643413439,0.641200774,0.642307106,t7_eclipse (C_5.java)
577536.068,0.656831379,0.654882896,0.655857138,t7_eclipse (C_5.java)
577544.403,0.671530407,0.669835394,0.6706829,t7_eclipse (C_5.java)
577552.728,0.687011246,0.685558357,0.686284802,t7_eclipse (C_5.java)
577561.088,0.702585259,0.701362622,0.70197394,t7_eclipse (C_5.java)
577569.401,0.717660454,0.716655776,0.717158115,t7_eclipse (C_5.java)
577577.81,0.731991071,0.731164702,0.731577886,t7_eclipse (C_5.java)
577586.088,0.745884407,0.74511987,0.745502138,t7_eclipse (C_5.java)
577594.422,0.759598344,0.758715638,0.759156991,t7_eclipse (C_5.java)
577602.753,0.773070807,0.771892633,0.77248172,t7_eclipse (C_5.java)
577611.143,0.786465244,0.78484604,0.785655642,t7_eclipse (C_5.java)
577619.419,0.799913617,0.79773674,0.798825178,t7_eclipse (C_5.java)
577627.751,0.813285449,0.810460489,0.811872969,t7_eclipse (C_5.java)
577636.083,0.826711302,0.82317153,0.824941416,t7_eclipse (C_5.java)
577644.416,0.840293631,0.835993579,0.838143605,t7_eclipse (C_5.java)
577652.755,0.853865503,0.848778665,0.851322084,t7_eclipse (C_5.java)
577661.051,0.867518487,0.86163516,0.864576824,t7_eclipse (C_5.java)
577669.415,0.881321605,0.874646844,0.877984224,t7_eclipse (C_5.java)
577677.852,0.89508255,0.887634263,0.891358407,t7_eclipse (C_5.java)
577686.051,0.908873359,0.900680511,0.904776935,t7_eclipse (C_5.java)
577694.384,0.922747105,0.913848048,0.918297577,t7_eclipse (C_5.java)
577702.74,0.936497645,0.926938572,0.931718108,t7_eclipse (C_5.java)
577711.076,0.950184307,0.94001781,0.945101058,t7_eclipse (C_5.java)
577719.407,0.963850661,0.953134408,0.958492534,t7_eclipse (C_5.java)
577727.71,0.977045367,0.965840888,0.971443127,t7_eclipse (C_5.java)
577736.043,0.989145031,0.97751661,0.983330821,t7_eclipse (C_5.java)
577744.381,0.999629759,0.987643421,0.99363659,t7_eclipse (C_5.java)
577753.339,1.008318258,0.996040862,1.00217956,t7_eclipse (C_5.java)
577761.068,1.015562489,1.003060908,1.009311699,t7_eclipse (C_5.java)
577769.407,1.021674451,1.009014849,1.01534465,t7_eclipse (C_5.java)
577777.734,1.026678971,1.013926158,1.020302565,t7_eclipse (C_5.java)
577786.069,1.030839147,1.01805602,1.024447584,t7_eclipse (C_5.java)
577794.404,1.034385908,1.021632964,1.028009436,t7_eclipse (C_5.java)
577802.735,1.037288523,1.024623453,1.030955988,t7_eclipse (C_5.java)
577811.065,1.039775497,1.027252836,1.033514167,t7_eclipse (C_5.java)
577819.39,1.042043984,1.029714833,1.035879409,t7_eclipse (C_5.java)
577827.712,1.044022136,1.03193394,1.037978038,t7_eclipse (C_5.java)
577836.039,1.045899249,1.034095632,1.039997441,t7_eclipse (C_5.java)
577844.39,1.047835671,1.036356316,1.042095994,t7_eclipse (C_5.java)
577852.711,1.049720483,1.038601069,1.044160776,t7_eclipse (C_5.java)
577861.063,1.051705099,1.040977263,1.046341181,t7_eclipse (C_5.java)
577869.406,1.053915227,1.043606583,1.048760905,t7_eclipse (C_5.java)
577877.699,1.056221185,1.046339475,1.05128033,t7_eclipse (C_5.java)
577886.06,1.058782841,1.049286886,1.054034864,t7_eclipse (C_5.java)
577894.394,1.06173077,1.052538335,1.057134552,t7_eclipse (C_5.java)
577902.711,1.064891863,1.05591865,1.060405256,t7_eclipse (C_5.java)
577911.063,1.068337157,1.059513961,1.063925559,t7_eclipse (C_5.java)
577919.414,1.072121264,1.06339244,1.067756852,t7_eclipse (C_5.java)
577927.703,1.076050414,1.067372439,1.071711427,t7_eclipse (C_5.java)
577936.034,1.080210273,1.071550396,1.075880334,t7_eclipse (C_5.java)
577944.396,1.084668113,1.076003099,1.080335606,t7_eclipse (C_5.java)
577952.692,1.08921952,1.080534477,1.084876999,t7_eclipse (C_5.java)
577961.05,1.093918338,1.08520563,1.089561984,t7_eclipse (C_5.java)
577969.389,1.09880569,1.090063929,1.09443481,t7_eclipse (C_5.java)
577977.695,1.103685791,1.094918905,1.099302348,t7_eclipse (C_5.java)
577986.049,1.1086553,1.099871679,1.104263489,t7_eclipse (C_5.java)
577994.401,1.113792138,1.105003846,1.109397992,t7_eclipse (C_5.java)
578002.723,1.118888068,1.110110126,1.114499097,t7_eclipse (C_5.java)
578011.066,1.123981374,1.11523111,1.119606242,t7_eclipse (C_5.java)
578019.412,1.129101709,1.120398165,1.124749937,t7_eclipse (C_5.java)
578027.72,1.134034481,1.125397885,1.129716183,t7_eclipse (C_5.java)
578036.056,1.138827312,1.130278603,1.134552958,t7_eclipse (C_5.java)
578044.39,1.143519652,1.135080054,1.139299853,t7_eclipse (C_5.java)
578052.71,1.147896604,1.139587257,1.14374193,t7_eclipse (C_5.java)
578061.016,1.151979428,1.143821064,1.147900246,t7_eclipse (C_5.java)
578069.458,1.155787614,1.147800273,1.151793943,t7_eclipse (C_5.java)
578077.681,1.159157586,1.151344379,1.155250983,t7_eclipse (C_5.java)
578086.012,1.162241529,1.154559112,1.15840032,t7_eclipse (C_5.java)
578094.439,1.165170093,1.157536312,1.161353202,t7_eclipse (C_5.java)
578102.678,1.167787021,1.160126233,1.163956627,t7_eclipse (C_5.java)
578111.038,1.170183515,1.162455184,1.16631935,t7_eclipse (C_5.java)
578119.371,1.172438195,1.164632023,1.168535109,t7_eclipse (C_5.java)
578127.708,1.174383106,1.166501914,1.17044251,t7_eclipse (C_5.java)
578136.089,1.176117814,1.168169205,1.172143509,t7_eclipse (C_5.java)
578144.379,1.177728241,1.169723802,1.173726022,t7_eclipse (C_5.java)
578152.701,1.179048528,1.171003101,1.175025815,t7_eclipse (C_5.java)
578161.054,1.180175405,1.172106419,1.176140912,t7_eclipse (C_5.java)
578169.377,1.181192513,1.173119375,1.177155944,t7_eclipse (C_5.java)
578177.67,1.181952018,1.173874951,1.177913485,t7_eclipse (C_5.java)
578186.003,1.182600234,1.174462007,1.178531121,t7_eclipse (C_5.java)
578194.337,1.183261956,1.174957504,1.17910973,t7_eclipse (C_5.java)
578202.668,1.183775188,1.175201647,1.179488418,t7_eclipse (C_5.java)
578211.003,1.184226919,1.175305345,1.179766132,t7_eclipse (C_5.java)
578219.453,1.184691246,1.175364114,1.18002768,t7_eclipse (C_5.java)
578227.711,1.185006113,1.175221356,1.180113734,t7_eclipse (C_5.java)
578236.027,1.185299341,1.174983214,1.180141277,t7_eclipse (C_5.java)
578244.365,1.185679144,1.174740787,1.180209966,t7_eclipse (C_5.java)
578252.665,1.185735328,1.1740981,1.179916714,t7_eclipse (C_5.java)
578261.025,1.184874858,1.172489091,1.178681974,t7_eclipse (C_5.java)
578269.328,1.182608273,1.169448142,1.176028208,t7_eclipse (C_5.java)
578277.663,1.178769643,1.164830234,1.171799938,t7_eclipse (C_5.java)
578286.023,1.173698576,1.158993142,1.166345859,t7_eclipse (C_5.java)
578294.759,1.167700615,1.152258025,1.15997932,t7_eclipse (C_5.java)
578302.66,1.160821725,1.144684084,1.152752904,t7_eclipse (C_5.java)
578311.019,1.153347783,1.136568232,1.144958007,t7_eclipse (C_5.java)
578319.433,1.145532127,1.128172819,1.136852473,t7_eclipse (C_5.java)
578327.659,1.137367039,1.119497275,1.128432157,t7_eclipse (C_5.java)
578336.016,1.129085457,1.110779981,1.119932719,t7_eclipse (C_5.java)
578344.35,1.120890334,1.102227786,1.11155906,t7_eclipse (C_5.java)
578352.683,1.112495473,1.093556984,1.103026228,t7_eclipse (C_5.java)
578360.992,1.103435322,1.084303252,1.093869287,t7_eclipse (C_5.java)
578369.421,1.093329492,1.074086308,1.0837079,t7_eclipse (C_5.java)
578377.654,1.082122334,1.062827804,1.072475069,t7_eclipse (C_5.java)
578386.022,1.070281459,1.050931834,1.060606646,t7_eclipse (C_5.java)
578394.357,1.058216753,1.038754643,1.048485698,t7_eclipse (C_5.java)
578402.684,1.045789551,1.026156588,1.03597307,t7_eclipse (C_5.java)
578411.019,1.03264657,1.012806188,1.022726379,t7_eclipse (C_5.java)
578419.339,1.018505213,0.998439861,1.008472537,t7_eclipse (C_5.java)
578427.674,1.003370812,0.983079361,0.993225086,t7_eclipse (C_5.java)
578436.009,0.987716691,0.967212037,0.977464364,t7_eclipse (C_5.java)
578444.34,0.97195819,0.951265046,0.961611618,t7_eclipse (C_5.java)
578452.672,0.956238708,0.935391565,0.945815137,t7_eclipse (C_5.java)
578461.009,0.940924205,0.919965473,0.930444839,t7_eclipse (C_5.java)
578469.323,0.92632734,0.905305649,0.915816495,t7_eclipse (C_5.java)
578477.678,0.912485161,0.89145382,0.90196949,t7_eclipse (C_5.java)
578486.033,0.899665606,0.878681211,0.889173408,t7_eclipse (C_5.java)
578494.336,0.888089271,0.867210459,0.877649865,t7_eclipse (C_5.java)
578502.672,0.877464252,0.856750582,0.867107417,t7_eclipse (C_5.java)
578510.988,0.867302902,0.846813877,0.857058389,t7_eclipse (C_5.java)
578519.335,0.857192462,0.836986656,0.847089559,t7_eclipse (C_5.java)
578527.666,0.847018739,0.827153049,0.837085894,t7_eclipse (C_5.java)
578535.984,0.837151558,0.817680558,0.827416058,t7_eclipse (C_5.java)
578544.315,0.827905142,0.808880538,0.81839284,t7_eclipse (C_5.java)
578552.648,0.819310442,0.800780618,0.81004553,t7_eclipse (C_5.java)
578560.97,0.811616295,0.793625945,0.80262112,t7_eclipse (C_5.java)
578569.335,0.805025911,0.787615753,0.796320832,t7_eclipse (C_5.java)
578577.632,0.799244458,0.782451013,0.790847735,t7_eclipse (C_5.java)
578585.997,0.793787343,0.777642793,0.785715068,t7_eclipse (C_5.java)
578594.325,0.788243607,0.7727757,0.780509653,t7_eclipse (C_5.java)
578602.65,0.782510935,0.767742956,0.775126946,t7_eclipse (C_5.java)
578610.967,0.776990567,0.762941349,0.769965958,t7_eclipse (C_5.java)
578619.329,0.772022129,0.758706117,0.765364123,t7_eclipse (C_5.java)
578627.657,0.767645366,0.755072709,0.761359038,t7_eclipse (C_5.java)
578635.993,0.764125804,0.752302492,0.758214148,t7_eclipse (C_5.java)
578644.299,0.761679059,0.750607079,0.756143069,t7_eclipse (C_5.java)
578652.637,0.760220506,0.74989803,0.755059268,t7_eclipse (C_5.java)
578660.975,0.75987468,0.75029627,0.755085475,t7_eclipse (C_5.java)
578669.295,0.760733005,0.751889836,0.756311421,t7_eclipse (C_5.java)
578677.659,0.762643175,0.75452327,0.758583222,t7_eclipse (C_5.java)
578685.974,0.765704534,0.758293013,0.761998774,t7_eclipse (C_5.java)
578694.454,0.769984877,0.763264205,0.766624541,t7_eclipse (C_5.java)
578702.649,0.775289684,0.769239933,0.772264809,t7_eclipse (C_5.java)
578711.008,0.78166932,0.776268425,0.778968873,t7_eclipse (C_5.java)
578719.328,0.789149322,0.784373336,0.786761329,t7_eclipse (C_5.java)
578727.655,0.797508188,0.793331543,0.795419865,t7_eclipse (C_5.java)
578735.968,0.806788212,0.803183962,0.804986087,t7_eclipse (C_5.java)
578744.296,0.817008479,0.813948547,0.815478513,t7_eclipse (C_5.java)
578752.643,0.82792695,0.825375889,0.82665142,t7_eclipse (C_5.java)
578760.964,0.839558334,0.837461697,0.838510016,t7_eclipse (C_5.java)
578769.333,0.851899751,0.850187463,0.851043607,t7_eclipse (C_5.java)
578777.617,0.864695149,0.863297541,0.863996345,t7_eclipse (C_5.java)
578786.004,0.877948464,0.876803395,0.877375929,t7_eclipse (C_5.java)
578794.334,0.891650054,0.890702394,0.891176224,t7_eclipse (C_5.java)
578802.615,0.905539874,0.904741017,0.905140446,t7_eclipse (C_5.java)
578810.997,0.919614768,0.918922158,0.919268463,t7_eclipse (C_5.java)
578819.302,0.933862099,0.933238778,0.933550439,t7_eclipse (C_5.java)
578827.643,0.948030615,0.947444789,0.947737702,t7_eclipse (C_5.java)
578835.957,0.962131945,0.961556568,0.961844256,t7_eclipse (C_5.java)
578844.311,0.976169135,0.975581514,0.975875325,t7_eclipse (C_5.java)
578852.61,0.989916932,0.989287516,0.989602224,t7_eclipse (C_5.java)
578860.955,1.003431221,1.002703389,1.003067305,t7_eclipse (C_5.java)
578869.332,1.0167549,1.015849907,1.016302404,t7_eclipse (C_5.java)
578877.638,1.029669613,1.028512763,1.029091188,t7_eclipse (C_5.java)
578885.98,1.042210595,1.040742532,1.041476564,t7_eclipse (C_5.java)
578894.301,1.054405578,1.052580839,1.053493209,t7_eclipse (C_5.java)
578902.603,1.06604512,1.063822917,1.064934019,t7_eclipse (C_5.java)
578910.936,1.077184741,1.074513295,1.075849018,t7_eclipse (C_5.java)
578919.307,1.087871685,1.084690821,1.086281253,t7_eclipse (C_5.java)
578927.604,1.097682836,1.093941994,1.095812415,t7_eclipse (C_5.java)
578935.935,1.106034633,1.101700165,1.103867399,t7_eclipse (C_5.java)
578944.313,1.112447502,1.107500811,1.109974156,t7_eclipse (C_5.java)
578952.598,1.116774183,1.111196072,1.113985128,t7_eclipse (C_5.java)
578960.931,1.119388701,1.113132249,1.116260475,t7_eclipse (C_5.java)
