,importance,feature,round
Sub-scanDensity_sum,0.2419144410402907,Sub-scanDensity_sum,0;0
fixation_PupilSize_max_sum,0.1017178818672098,fixation_PupilSize_max_sum,0;0
fixation_PupilSize_min_sum,0.0760367129677703,fixation_PupilSize_min_sum,0;0
Sub-scanAverageWeightedDegree_sum,0.0685889898882327,Sub-scanAverageWeightedDegree_sum,0;0
fixation_NumberOfPupilPeaks_sum,0.0627706096568935,fixation_NumberOfPupilPeaks_sum,0;0
fixation_PupilPeaksAmplitude_sum_sum,0.051027239956629,fixation_PupilPeaksAmplitude_sum_sum,0;0
fixation_PupilPeaksAmplitude_max_sum,0.0502247141139866,fixation_PupilPeaksAmplitude_max_sum,0;0
Fixation Count 250_std,0.0468763356412232,Fixation Count 250_std,0;0
Sub-scanNUniqueVisits_sum,0.0434335840969733,Sub-scanNUniqueVisits_sum,0;0
Sub-scanEntropy_sum,0.0384421650530757,Sub-scanEntropy_sum,0;0
horizontal saccade_std,0.0354774861218257,horizontal saccade_std,0;0
Fixation Duration_sum,0.0347958048935595,Fixation Duration_sum,0;0
Fixation Duration 250_sum,0.0346689358267328,Fixation Duration 250_sum,0;0
fixation_PupilPeaksAmplitude_mean_sum,0.0251249008723235,fixation_PupilPeaksAmplitude_mean_sum,0;0
Sub-scanNtranstions_min,0.0175841750442402,Sub-scanNtranstions_min,0;0
Fixation Count_sum,0.0165897661553935,Fixation Count_sum,0;0
IsfixationInSpatialTemporalCluster_sum,0.0163216445489949,IsfixationInSpatialTemporalCluster_sum,0;0
horizontal saccade_sum,0.0159115553637963,horizontal saccade_sum,0;0
fixation_PupilPeaksAmplitude_median_sum,0.0136447834854333,fixation_PupilPeaksAmplitude_median_sum,0;0
non-horizontal saccade_sum,0.0088482734054144,non-horizontal saccade_sum,0;0
fixation_PupilSize_std_sum,0.2473968168453737,fixation_PupilSize_std_sum,1;0
fixation_PupilSize_median_sum,0.0807240389479921,fixation_PupilSize_median_sum,1;0
fixation_PupilPeaksAmplitude_std_sum,0.0738729534939099,fixation_PupilPeaksAmplitude_std_sum,1;0
Fixation Duration_sum,0.0595551053697344,Fixation Duration_sum,1;0
fixation_PupilSize_min_sum,0.0582883085456021,fixation_PupilSize_min_sum,1;0
Sub-scanNtranstions_sum,0.0504968291540641,Sub-scanNtranstions_sum,1;0
horizontal saccade_std,0.0395777100951596,horizontal saccade_std,1;0
fixation_PupilSize_max_sum,0.0387191763654297,fixation_PupilSize_max_sum,1;0
fixation_NumberOfPupilPeaks_sum,0.0377697762282173,fixation_NumberOfPupilPeaks_sum,1;0
Sub-scanNUniqueVisits_sum,0.0369561877195859,Sub-scanNUniqueVisits_sum,1;0
Sub-scanDensity_sum,0.0342625376581171,Sub-scanDensity_sum,1;0
Sub-scanEntropy_sum,0.0334196083880108,Sub-scanEntropy_sum,1;0
fixation_PupilPeaksAmplitude_mean_sum,0.0326765947618643,fixation_PupilPeaksAmplitude_mean_sum,1;0
fixation_PupilPeaksAmplitude_sum_sum,0.032632187056543,fixation_PupilPeaksAmplitude_sum_sum,1;0
horizontal saccade_sum,0.0315684071247552,horizontal saccade_sum,1;0
non-horizontal saccade_sum,0.0311356482939404,non-horizontal saccade_sum,1;0
non-horizontal saccade_std,0.0307187440018364,non-horizontal saccade_std,1;0
fixation_PupilPeaksAmplitude_min_sum,0.0249727263980973,fixation_PupilPeaksAmplitude_min_sum,1;0
Fixation Count_sum,0.01434760802732,Fixation Count_sum,1;0
Sub-scanAverageWeightedDegree_sum,0.0109090355244457,Sub-scanAverageWeightedDegree_sum,1;0
horizontal saccade_sum,0.2445208817165577,horizontal saccade_sum,2;0
saccadic amplitude_sum,0.0797084751136419,saccadic amplitude_sum,2;0
fixation_PupilSize_std_sum,0.0778102260903347,fixation_PupilSize_std_sum,2;0
fixation_PupilPeaksAmplitude_sum_sum,0.0726915925927728,fixation_PupilPeaksAmplitude_sum_sum,2;0
fixation_PupilPeaksAmplitude_std_sum,0.071648107721886,fixation_PupilPeaksAmplitude_std_sum,2;0
fixation_PupilSize_min_sum,0.0577001675048409,fixation_PupilSize_min_sum,2;0
Fixation Duration_sum,0.0452602758077615,Fixation Duration_sum,2;0
fixation_PupilSize_max_sum,0.0444364363138571,fixation_PupilSize_max_sum,2;0
fixation_PupilPeaksAmplitude_max_sum,0.0423230737062983,fixation_PupilPeaksAmplitude_max_sum,2;0
Sub-scanEntropy_sum,0.0387062322610717,Sub-scanEntropy_sum,2;0
Sub-scanAverageWeightedDegree_sum,0.0358197727737139,Sub-scanAverageWeightedDegree_sum,2;0
non-horizontal saccade_sum,0.0351883584924747,non-horizontal saccade_sum,2;0
fixation_NumberOfPupilPeaks_sum,0.0308654892324047,fixation_NumberOfPupilPeaks_sum,2;0
Fixation Count_sum,0.0255423157189396,Fixation Count_sum,2;0
horizontal saccade_std,0.0231932621086873,horizontal saccade_std,2;0
Sub-scanNUniqueVisits_sum,0.0183162029342314,Sub-scanNUniqueVisits_sum,2;0
Sub-scanNtranstions_sum,0.017692135319286,Sub-scanNtranstions_sum,2;0
fixation_PupilPeaksAmplitude_mean_sum,0.0176102667468404,fixation_PupilPeaksAmplitude_mean_sum,2;0
IsfixationInSpatialCluster_std,0.0139527881066924,IsfixationInSpatialCluster_std,2;0
Sub-scanDensity_sum,0.007013939737706,Sub-scanDensity_sum,2;0
Fixation Count_sum,0.2513147349940371,Fixation Count_sum,3;0
Fixation Duration_sum,0.0775843077674686,Fixation Duration_sum,3;0
fixation_PupilSize_min_sum,0.0718140582344887,fixation_PupilSize_min_sum,3;0
fixation_PupilSize_max_sum,0.0645084122538381,fixation_PupilSize_max_sum,3;0
fixation_PupilPeaksAmplitude_std_sum,0.0642884100964535,fixation_PupilPeaksAmplitude_std_sum,3;0
fixation_PupilSize_std_sum,0.0558607107101622,fixation_PupilSize_std_sum,3;0
Sub-scanEntropy_sum,0.0525465479514849,Sub-scanEntropy_sum,3;0
non-horizontal saccade_sum,0.0516157529292178,non-horizontal saccade_sum,3;0
Fixation Count 250_sum,0.0464234048641153,Fixation Count 250_sum,3;0
fixation_PupilPeaksAmplitude_min_sum,0.0418404495963239,fixation_PupilPeaksAmplitude_min_sum,3;0
fixation_PupilPeaksAmplitude_max_sum,0.0374140810824156,fixation_PupilPeaksAmplitude_max_sum,3;0
fixation_PupilPeaksAmplitude_mean_sum,0.0367035414722817,fixation_PupilPeaksAmplitude_mean_sum,3;0
fixation_NumberOfPupilPeaks_sum,0.0359430327193513,fixation_NumberOfPupilPeaks_sum,3;0
horizontal saccade_sum,0.0253854393227419,horizontal saccade_sum,3;0
fixation_PupilSize_median_sum,0.0226308257810146,fixation_PupilSize_median_sum,3;0
fixation_PupilPeaksAmplitude_sum_sum,0.0194827518559175,fixation_PupilPeaksAmplitude_sum_sum,3;0
fixation_PupilSize_sum_sum,0.0156409426365804,fixation_PupilSize_sum_sum,3;0
Sub-scanDensity_sum,0.0150462584948672,Sub-scanDensity_sum,3;0
Sub-scanAverageWeightedDegree_sum,0.0114313420133964,Sub-scanAverageWeightedDegree_sum,3;0
fixation_PupilPeaksAmplitude_median_sum,0.0025249952238425,fixation_PupilPeaksAmplitude_median_sum,3;0
Fixation Count_sum,0.2583534505076016,Fixation Count_sum,4;0
fixation_PupilSize_std_sum,0.0937545976704788,fixation_PupilSize_std_sum,4;0
fixation_PupilSize_median_sum,0.0738878949544856,fixation_PupilSize_median_sum,4;0
Sub-scanDensity_sum,0.0711488572990087,Sub-scanDensity_sum,4;0
fixation_NumberOfPupilPeaks_sum,0.0646378523149642,fixation_NumberOfPupilPeaks_sum,4;0
saccadic amplitude_sum,0.0570680388983642,saccadic amplitude_sum,4;0
Sub-scanNUniqueVisits_sum,0.0532110681896635,Sub-scanNUniqueVisits_sum,4;0
fixation_PupilPeaksAmplitude_min_sum,0.0472664330886689,fixation_PupilPeaksAmplitude_min_sum,4;0
fixation_PupilSize_min_sum,0.0421351419080668,fixation_PupilSize_min_sum,4;0
fixation_PupilPeaksAmplitude_sum_sum,0.0352209595238472,fixation_PupilPeaksAmplitude_sum_sum,4;0
Fixation Count 250_sum,0.0346010131264818,Fixation Count 250_sum,4;0
Fixation Duration_sum,0.0322810749853502,Fixation Duration_sum,4;0
Sub-scanNtranstions_sum,0.0279113686521981,Sub-scanNtranstions_sum,4;0
horizontal saccade_sum,0.026299975161053,horizontal saccade_sum,4;0
Sub-scanEntropy_sum,0.0250218948488923,Sub-scanEntropy_sum,4;0
fixation_PupilPeaksAmplitude_median_sum,0.0203256871018092,fixation_PupilPeaksAmplitude_median_sum,4;0
fixation_PupilPeaksAmplitude_mean_sum,0.0199400531595419,fixation_PupilPeaksAmplitude_mean_sum,4;0
fixation_PupilPeaksAmplitude_max_sum,0.0122390461336272,fixation_PupilPeaksAmplitude_max_sum,4;0
non-horizontal saccade_sum,0.0024789580389506,non-horizontal saccade_sum,4;0
Sub-scanAverageWeightedDegree_sum,0.0022166344369453,Sub-scanAverageWeightedDegree_sum,4;0
Fixation Count_sum,0.2760521488496917,Fixation Count_sum,5;0
fixation_PupilSize_std_sum,0.0977547107666224,fixation_PupilSize_std_sum,5;0
saccadic amplitude_sum,0.0909642600420088,saccadic amplitude_sum,5;0
fixation_PupilPeaksAmplitude_min_sum,0.0571309899740991,fixation_PupilPeaksAmplitude_min_sum,5;0
fixation_PupilPeaksAmplitude_sum_sum,0.0562024089511663,fixation_PupilPeaksAmplitude_sum_sum,5;0
non-horizontal saccade_sum,0.0533398747595292,non-horizontal saccade_sum,5;0
fixation_PupilSize_median_sum,0.049219766732552,fixation_PupilSize_median_sum,5;0
Sub-scanNUniqueVisits_sum,0.0472861128174111,Sub-scanNUniqueVisits_sum,5;0
fixation_PupilSize_min_sum,0.0463102216932137,fixation_PupilSize_min_sum,5;0
fixation_NumberOfPupilPeaks_sum,0.0395018557881008,fixation_NumberOfPupilPeaks_sum,5;0
Sub-scanAverageWeightedDegree_sum,0.0333576341514592,Sub-scanAverageWeightedDegree_sum,5;0
Sub-scanDensity_sum,0.0323245394590694,Sub-scanDensity_sum,5;0
Sub-scanEntropy_sum,0.0287757020347833,Sub-scanEntropy_sum,5;0
Fixation Duration_sum,0.0201482564311712,Fixation Duration_sum,5;0
horizontal saccade_sum,0.0184429037183772,horizontal saccade_sum,5;0
fixation_PupilPeaksAmplitude_mean_sum,0.0174318997827726,fixation_PupilPeaksAmplitude_mean_sum,5;0
fixation_PupilPeaksAmplitude_median_sum,0.013469879878695,fixation_PupilPeaksAmplitude_median_sum,5;0
fixation_PupilSize_sum_sum,0.0133280623480552,fixation_PupilSize_sum_sum,5;0
fixation_PupilPeaksAmplitude_max_sum,0.0064702240931038,fixation_PupilPeaksAmplitude_max_sum,5;0
fixation_PupilSize_mean_sum,0.0024885477281168,fixation_PupilSize_mean_sum,5;0
fixation_PupilSize_std_sum,0.3087680662824496,fixation_PupilSize_std_sum,6;0
saccadic amplitude_sum,0.0786087234922946,saccadic amplitude_sum,6;0
Fixation Duration_sum,0.0683630778579732,Fixation Duration_sum,6;0
horizontal saccade_std,0.0650617042059669,horizontal saccade_std,6;0
fixation_PupilSize_max_sum,0.062626770482204,fixation_PupilSize_max_sum,6;0
fixation_PupilSize_min_sum,0.0542907405760959,fixation_PupilSize_min_sum,6;0
fixation_PupilPeaksAmplitude_sum_sum,0.0462123579476774,fixation_PupilPeaksAmplitude_sum_sum,6;0
fixation_PupilPeaksAmplitude_mean_sum,0.0458633128204958,fixation_PupilPeaksAmplitude_mean_sum,6;0
fixation_NumberOfPupilPeaks_sum,0.0353558252839291,fixation_NumberOfPupilPeaks_sum,6;0
non-horizontal saccade_sum,0.0313384336463146,non-horizontal saccade_sum,6;0
horizontal saccade_sum,0.0310636673546814,horizontal saccade_sum,6;0
fixation_PupilPeaksAmplitude_max_sum,0.0281261033755169,fixation_PupilPeaksAmplitude_max_sum,6;0
fixation_PupilSize_mean_sum,0.0254630006799881,fixation_PupilSize_mean_sum,6;0
fixation_PupilSize_sum_sum,0.022030732806406,fixation_PupilSize_sum_sum,6;0
Sub-scanAverageWeightedDegree_sum,0.0219246707376814,Sub-scanAverageWeightedDegree_sum,6;0
Sub-scanDensity_sum,0.0196036222855879,Sub-scanDensity_sum,6;0
fixation_PupilSize_median_sum,0.016621970459525,fixation_PupilSize_median_sum,6;0
fixation_PupilPeaksAmplitude_median_sum,0.0166196155197653,fixation_PupilPeaksAmplitude_median_sum,6;0
Fixation Count_sum,0.0149652431603129,Fixation Count_sum,6;0
Sub-scanNUniqueVisits_sum,0.007092361025133,Sub-scanNUniqueVisits_sum,6;0
fixation_PupilPeaksAmplitude_median_sum,0.2996135736979413,fixation_PupilPeaksAmplitude_median_sum,7;0
fixation_PupilPeaksAmplitude_std_sum,0.1000313489254417,fixation_PupilPeaksAmplitude_std_sum,7;0
Fixation Duration_sum,0.0813257639307812,Fixation Duration_sum,7;0
Sub-scanEntropy_sum,0.0529424644554325,Sub-scanEntropy_sum,7;0
fixation_PupilSize_std_sum,0.0512579657437522,fixation_PupilSize_std_sum,7;0
fixation_PupilSize_max_sum,0.0450899635350547,fixation_PupilSize_max_sum,7;0
Sub-scanAverageWeightedDegree_sum,0.044925515886518,Sub-scanAverageWeightedDegree_sum,7;0
Sub-scanDensity_sum,0.0407409626075704,Sub-scanDensity_sum,7;0
horizontal saccade_std,0.0377144299872699,horizontal saccade_std,7;0
fixation_PupilPeaksAmplitude_max_sum,0.0375105876196497,fixation_PupilPeaksAmplitude_max_sum,7;0
Sub-scanNUniqueVisits_sum,0.0367041737201365,Sub-scanNUniqueVisits_sum,7;0
fixation_PupilSize_min_sum,0.0323089669745227,fixation_PupilSize_min_sum,7;0
fixation_PupilSize_median_sum,0.0260058204306056,fixation_PupilSize_median_sum,7;0
fixation_PupilPeaksAmplitude_sum_sum,0.0248201956394063,fixation_PupilPeaksAmplitude_sum_sum,7;0
non-horizontal saccade_sum,0.0224720724099175,non-horizontal saccade_sum,7;0
horizontal saccade_sum,0.0216824214703323,horizontal saccade_sum,7;0
fixation_PupilSize_mean_sum,0.0174804750435118,fixation_PupilSize_mean_sum,7;0
fixation_NumberOfPupilPeaks_sum,0.012318253598818,fixation_NumberOfPupilPeaks_sum,7;0
fixation_PupilPeaksAmplitude_mean_sum,0.0083802376485303,fixation_PupilPeaksAmplitude_mean_sum,7;0
Fixation Count_sum,0.0066748066748066,Fixation Count_sum,7;0
fixation_PupilSize_std_sum,0.2968753899280368,fixation_PupilSize_std_sum,8;0
fixation_PupilPeaksAmplitude_max_sum,0.070303704574713,fixation_PupilPeaksAmplitude_max_sum,8;0
Fixation Duration_sum,0.0623038728205417,Fixation Duration_sum,8;0
fixation_PupilPeaksAmplitude_std_sum,0.0611008601847579,fixation_PupilPeaksAmplitude_std_sum,8;0
fixation_PupilSize_mean_sum,0.0606495351517468,fixation_PupilSize_mean_sum,8;0
horizontal saccade_sum,0.0584266287486763,horizontal saccade_sum,8;0
fixation_PupilSize_min_sum,0.0516036305608487,fixation_PupilSize_min_sum,8;0
horizontal saccade_mean,0.0469042501127437,horizontal saccade_mean,8;0
Sub-scanNUniqueVisits_sum,0.0381953836019824,Sub-scanNUniqueVisits_sum,8;0
fixation_PupilPeaksAmplitude_mean_sum,0.0370152056975935,fixation_PupilPeaksAmplitude_mean_sum,8;0
fixation_PupilSize_max_sum,0.0292293033750867,fixation_PupilSize_max_sum,8;0
Sub-scanEntropy_sum,0.02752832941185,Sub-scanEntropy_sum,8;0
fixation_PupilPeaksAmplitude_median_sum,0.0266126991331836,fixation_PupilPeaksAmplitude_median_sum,8;0
Sub-scanAverageWeightedDegree_sum,0.0260713840148997,Sub-scanAverageWeightedDegree_sum,8;0
horizontal saccade_std,0.02438069509556,horizontal saccade_std,8;0
Sub-scanDensity_sum,0.020856859932844,Sub-scanDensity_sum,8;0
fixation_PupilSize_sum_sum,0.0206575456443684,fixation_PupilSize_sum_sum,8;0
fixation_PupilPeaksAmplitude_sum_sum,0.0195214038005671,fixation_PupilPeaksAmplitude_sum_sum,8;0
non-horizontal saccade_sum,0.0174805446551897,non-horizontal saccade_sum,8;0
Fixation Count_sum,0.0042827735548089,Fixation Count_sum,8;0
fixation_PupilPeaksAmplitude_max_sum,0.2620406174605166,fixation_PupilPeaksAmplitude_max_sum,9;0
horizontal saccade_sum,0.0749576577818522,horizontal saccade_sum,9;0
non-horizontal saccade_sum,0.0632554695581109,non-horizontal saccade_sum,9;0
fixation_PupilSize_max_sum,0.0598091888227215,fixation_PupilSize_max_sum,9;0
fixation_PupilSize_std_sum,0.0558568717539642,fixation_PupilSize_std_sum,9;0
fixation_PupilPeaksAmplitude_sum_sum,0.050465160197452,fixation_PupilPeaksAmplitude_sum_sum,9;0
fixation_PupilSize_min_sum,0.0486542906756515,fixation_PupilSize_min_sum,9;0
saccadic amplitude_sum,0.0452635910768259,saccadic amplitude_sum,9;0
fixation_NumberOfPupilPeaks_sum,0.0447612890732355,fixation_NumberOfPupilPeaks_sum,9;0
fixation_PupilPeaksAmplitude_std_sum,0.0431825915139799,fixation_PupilPeaksAmplitude_std_sum,9;0
Fixation Duration_sum,0.0406813413725659,Fixation Duration_sum,9;0
fixation_PupilSize_median_sum,0.0395409107462408,fixation_PupilSize_median_sum,9;0
fixation_PupilPeaksAmplitude_median_sum,0.0387142118316684,fixation_PupilPeaksAmplitude_median_sum,9;0
Sub-scanNtranstions_sum,0.0280785724281216,Sub-scanNtranstions_sum,9;0
Sub-scanAverageWeightedDegree_sum,0.0248497569262026,Sub-scanAverageWeightedDegree_sum,9;0
Sub-scanDensity_sum,0.0244783554388784,Sub-scanDensity_sum,9;0
fixation_PupilSize_mean_sum,0.0165355184795089,fixation_PupilSize_mean_sum,9;0
Fixation Count_sum,0.0146432263291705,Fixation Count_sum,9;0
fixation_PupilSize_sum_sum,0.0128742696014176,fixation_PupilSize_sum_sum,9;0
fixation_PupilPeaksAmplitude_mean_sum,0.011357108931914,fixation_PupilPeaksAmplitude_mean_sum,9;0
fixation_PupilSize_max_sum,0.2872971415055813,fixation_PupilSize_max_sum,0;1
fixation_PupilPeaksAmplitude_std_sum,0.08307098408237,fixation_PupilPeaksAmplitude_std_sum,0;1
fixation_PupilSize_min_sum,0.0699850397954229,fixation_PupilSize_min_sum,0;1
Sub-scanAverageWeightedDegree_max,0.0564533031265745,Sub-scanAverageWeightedDegree_max,0;1
horizontal saccade_sum,0.0539146070024568,horizontal saccade_sum,0;1
Fixation Duration_sum,0.0512547595042326,Fixation Duration_sum,0;1
fixation_PupilSize_std_sum,0.046467470291917,fixation_PupilSize_std_sum,0;1
fixation_NumberOfPupilPeaks_sum,0.0435157693677453,fixation_NumberOfPupilPeaks_sum,0;1
Sub-scanAverageWeightedDegree_sum,0.0406741155147535,Sub-scanAverageWeightedDegree_sum,0;1
Sub-scanNUniqueVisits_sum,0.0395173609505176,Sub-scanNUniqueVisits_sum,0;1
Fixation Count_sum,0.0394926315945918,Fixation Count_sum,0;1
non-horizontal saccade_sum,0.0337030637446095,non-horizontal saccade_sum,0;1
fixation_PupilPeaksAmplitude_mean_sum,0.0317189891871726,fixation_PupilPeaksAmplitude_mean_sum,0;1
Sub-scanDensity_sum,0.0243458815672829,Sub-scanDensity_sum,0;1
Sub-scanEntropy_sum,0.0221566685353835,Sub-scanEntropy_sum,0;1
Fixation Count 250_mean,0.0175032582666258,Fixation Count 250_mean,0;1
fixation_PupilPeaksAmplitude_sum_sum,0.0172521968830439,fixation_PupilPeaksAmplitude_sum_sum,0;1
fixation_PupilPeaksAmplitude_median_sum,0.0164314480321113,fixation_PupilPeaksAmplitude_median_sum,0;1
Fixation Count 250_sum,0.0156511753378761,Fixation Count 250_sum,0;1
Fixation Count 250_std,0.0095941357097304,Fixation Count 250_std,0;1
fixation_PupilPeaksAmplitude_median_sum,0.2398997113274261,fixation_PupilPeaksAmplitude_median_sum,1;1
fixation_PupilSize_min_sum,0.099004502783278,fixation_PupilSize_min_sum,1;1
fixation_PupilSize_std_sum,0.0675195628592279,fixation_PupilSize_std_sum,1;1
Sub-scanAverageWeightedDegree_sum,0.06543901638051,Sub-scanAverageWeightedDegree_sum,1;1
fixation_PupilPeaksAmplitude_sum_sum,0.0608139296086253,fixation_PupilPeaksAmplitude_sum_sum,1;1
Fixation Duration_sum,0.0520228776060473,Fixation Duration_sum,1;1
fixation_PupilSize_max_sum,0.0516083416510552,fixation_PupilSize_max_sum,1;1
Sub-scanNtranstions_sum,0.0493497098960827,Sub-scanNtranstions_sum,1;1
fixation_PupilPeaksAmplitude_std_sum,0.0441474608594141,fixation_PupilPeaksAmplitude_std_sum,1;1
Sub-scanEntropy_sum,0.0394123369592748,Sub-scanEntropy_sum,1;1
Sub-scanNUniqueVisits_sum,0.0285836890564378,Sub-scanNUniqueVisits_sum,1;1
fixation_PupilPeaksAmplitude_max_sum,0.0281019986725247,fixation_PupilPeaksAmplitude_max_sum,1;1
horizontal saccade_sum,0.0275263235943804,horizontal saccade_sum,1;1
fixation_PupilPeaksAmplitude_min_sum,0.0258913935799348,fixation_PupilPeaksAmplitude_min_sum,1;1
fixation_PupilPeaksAmplitude_mean_sum,0.0257549893486442,fixation_PupilPeaksAmplitude_mean_sum,1;1
IsfixationInSpatialCluster_sum,0.0241699460304379,IsfixationInSpatialCluster_sum,1;1
Fixation Count_sum,0.0202641134542887,Fixation Count_sum,1;1
saccadic amplitude_sum,0.019577012390634,saccadic amplitude_sum,1;1
fixation_NumberOfPupilPeaks_sum,0.0166248365589448,fixation_NumberOfPupilPeaks_sum,1;1
Sub-scanDensity_sum,0.0142882473828304,Sub-scanDensity_sum,1;1
Fixation Count_sum,0.2264331471037016,Fixation Count_sum,2;1
fixation_PupilSize_std_sum,0.098819340014597,fixation_PupilSize_std_sum,2;1
saccadic amplitude_sum,0.0890636549290307,saccadic amplitude_sum,2;1
fixation_PupilPeaksAmplitude_sum_sum,0.0733195514352942,fixation_PupilPeaksAmplitude_sum_sum,2;1
Sub-scanAverageWeightedDegree_std,0.068707205590841,Sub-scanAverageWeightedDegree_std,2;1
horizontal saccade_sum,0.0609878311775575,horizontal saccade_sum,2;1
fixation_PupilSize_min_sum,0.0604027641092474,fixation_PupilSize_min_sum,2;1
Sub-scanEntropy_sum,0.0461730437560688,Sub-scanEntropy_sum,2;1
non-horizontal saccade_sum,0.0376846119310712,non-horizontal saccade_sum,2;1
Sub-scanNtranstions_sum,0.0361086732330615,Sub-scanNtranstions_sum,2;1
fixation_PupilPeaksAmplitude_std_sum,0.0334791752560234,fixation_PupilPeaksAmplitude_std_sum,2;1
fixation_NumberOfPupilPeaks_sum,0.0324746183803833,fixation_NumberOfPupilPeaks_sum,2;1
fixation_PupilSize_max_sum,0.0295710257347086,fixation_PupilSize_max_sum,2;1
Sub-scanAverageWeightedDegree_sum,0.0235353186806792,Sub-scanAverageWeightedDegree_sum,2;1
Sub-scanDensity_sum,0.0200982811833804,Sub-scanDensity_sum,2;1
horizontal saccade_mean,0.0180159973135444,horizontal saccade_mean,2;1
fixation_PupilPeaksAmplitude_mean_sum,0.015032679738562,fixation_PupilPeaksAmplitude_mean_sum,2;1
fixation_PupilPeaksAmplitude_max_sum,0.0125349109193826,fixation_PupilPeaksAmplitude_max_sum,2;1
fixation_PupilPeaksAmplitude_median_sum,0.0114471875706804,fixation_PupilPeaksAmplitude_median_sum,2;1
Sub-scanNUniqueVisits_sum,0.0061109819421839,Sub-scanNUniqueVisits_sum,2;1
fixation_PupilSize_std_sum,0.2956972245552307,fixation_PupilSize_std_sum,3;1
fixation_PupilSize_max_sum,0.0882935786288464,fixation_PupilSize_max_sum,3;1
fixation_PupilPeaksAmplitude_min_sum,0.0803853064790354,fixation_PupilPeaksAmplitude_min_sum,3;1
horizontal saccade_sum,0.0693944568999465,horizontal saccade_sum,3;1
Sub-scanEntropy_sum,0.0416982328613623,Sub-scanEntropy_sum,3;1
Sub-scanDensity_sum,0.0395841546961938,Sub-scanDensity_sum,3;1
fixation_PupilPeaksAmplitude_mean_sum,0.0377606488781869,fixation_PupilPeaksAmplitude_mean_sum,3;1
fixation_PupilPeaksAmplitude_std_sum,0.0370743420327306,fixation_PupilPeaksAmplitude_std_sum,3;1
Fixation Duration_sum,0.0370730794548019,Fixation Duration_sum,3;1
Sub-scanAverageWeightedDegree_sum,0.0332862695286129,Sub-scanAverageWeightedDegree_sum,3;1
fixation_PupilPeaksAmplitude_sum_sum,0.0313430330292377,fixation_PupilPeaksAmplitude_sum_sum,3;1
IsfixationInSpatialCluster_sum,0.0290214891437594,IsfixationInSpatialCluster_sum,3;1
fixation_PupilSize_sum_sum,0.0289916485146505,fixation_PupilSize_sum_sum,3;1
fixation_PupilPeaksAmplitude_median_sum,0.0288588541048419,fixation_PupilPeaksAmplitude_median_sum,3;1
fixation_PupilSize_median_sum,0.0279212327263432,fixation_PupilSize_median_sum,3;1
fixation_PupilSize_mean_sum,0.0242477961658729,fixation_PupilSize_mean_sum,3;1
Fixation Count_sum,0.0238405557879426,Fixation Count_sum,3;1
fixation_PupilPeaksAmplitude_max_sum,0.0178961495796764,fixation_PupilPeaksAmplitude_max_sum,3;1
non-horizontal saccade_sum,0.014425721200121,non-horizontal saccade_sum,3;1
fixation_NumberOfPupilPeaks_sum,0.0132062257326062,fixation_NumberOfPupilPeaks_sum,3;1
fixation_PupilPeaksAmplitude_median_sum,0.2463025548885367,fixation_PupilPeaksAmplitude_median_sum,4;1
saccadic amplitude_sum,0.0666510019017036,saccadic amplitude_sum,4;1
fixation_PupilPeaksAmplitude_min_sum,0.0654689491716728,fixation_PupilPeaksAmplitude_min_sum,4;1
Fixation Count 250_sum,0.0649531014365917,Fixation Count 250_sum,4;1
fixation_PupilSize_min_sum,0.0605874834359085,fixation_PupilSize_min_sum,4;1
Fixation Count_sum,0.0526281670010327,Fixation Count_sum,4;1
Sub-scanDensity_sum,0.0518457502231234,Sub-scanDensity_sum,4;1
fixation_PupilSize_max_sum,0.0448770668162283,fixation_PupilSize_max_sum,4;1
fixation_NumberOfPupilPeaks_sum,0.0412933949489257,fixation_NumberOfPupilPeaks_sum,4;1
Sub-scanEntropy_sum,0.0406409569111112,Sub-scanEntropy_sum,4;1
fixation_PupilPeaksAmplitude_sum_sum,0.0394557000140872,fixation_PupilPeaksAmplitude_sum_sum,4;1
Sub-scanNUniqueVisits_sum,0.0393045500454156,Sub-scanNUniqueVisits_sum,4;1
horizontal saccade_sum,0.0359238746649053,horizontal saccade_sum,4;1
fixation_PupilPeaksAmplitude_std_sum,0.0349156523025542,fixation_PupilPeaksAmplitude_std_sum,4;1
fixation_PupilSize_median_sum,0.0332655684381045,fixation_PupilSize_median_sum,4;1
Fixation Duration_sum,0.0272575551577366,Fixation Duration_sum,4;1
Sub-scanAverageWeightedDegree_sum,0.0215406995147281,Sub-scanAverageWeightedDegree_sum,4;1
non-horizontal saccade_sum,0.0113481805001832,non-horizontal saccade_sum,4;1
fixation_PupilPeaksAmplitude_mean_sum,0.011068933035833,fixation_PupilPeaksAmplitude_mean_sum,4;1
fixation_PupilPeaksAmplitude_max_sum,0.0106708595916166,fixation_PupilPeaksAmplitude_max_sum,4;1
fixation_PupilSize_max_sum,0.2697588241368655,fixation_PupilSize_max_sum,5;1
fixation_PupilPeaksAmplitude_sum_sum,0.0839398462742229,fixation_PupilPeaksAmplitude_sum_sum,5;1
fixation_PupilSize_min_sum,0.0838221634904334,fixation_PupilSize_min_sum,5;1
saccadic amplitude_sum,0.0600287207844186,saccadic amplitude_sum,5;1
Fixation Duration_sum,0.0556453603227026,Fixation Duration_sum,5;1
fixation_NumberOfPupilPeaks_sum,0.0523889858802629,fixation_NumberOfPupilPeaks_sum,5;1
