,importance,feature,round
Sub-scanAverageWeightedDegree_sum,0.0208842081472309,Sub-scanAverageWeightedDegree_sum,4;3
Fixation Count_sum,0.0113543230173109,Fixation Count_sum,4;3
Fixation Duration_sum,0.0097202081355559,Fixation Duration_sum,4;3
Fixation Count_sum,0.3048375796509446,Fixation Count_sum,5;3
fixation_PupilSize_std_sum,0.0943828969457698,fixation_PupilSize_std_sum,5;3
fixation_NumberOfPupilPeaks_sum,0.0685996856447988,fixation_NumberOfPupilPeaks_sum,5;3
non-horizontal saccade_sum,0.0505339144965783,non-horizontal saccade_sum,5;3
Sub-scanNtranstions_sum,0.049183137143117,Sub-scanNtranstions_sum,5;3
Sub-scanAverageWeightedDegree_sum,0.0463422221989148,Sub-scanAverageWeightedDegree_sum,5;3
fixation_PupilSize_min_sum,0.0462888593703575,fixation_PupilSize_min_sum,5;3
fixation_PupilPeaksAmplitude_sum_sum,0.0357661068939223,fixation_PupilPeaksAmplitude_sum_sum,5;3
horizontal saccade_mean,0.0350661132785414,horizontal saccade_mean,5;3
saccadic amplitude_sum,0.0345963639474668,saccadic amplitude_sum,5;3
Fixation Duration_sum,0.0300572134047719,Fixation Duration_sum,5;3
horizontal saccade_std,0.029171987846106,horizontal saccade_std,5;3
fixation_PupilPeaksAmplitude_min_sum,0.0276816051360975,fixation_PupilPeaksAmplitude_min_sum,5;3
Sub-scanEntropy_sum,0.0260679512606002,Sub-scanEntropy_sum,5;3
horizontal saccade_sum,0.0254487859500235,horizontal saccade_sum,5;3
Sub-scanDensity_sum,0.0248833580861994,Sub-scanDensity_sum,5;3
fixation_PupilSize_max_sum,0.0246744817199391,fixation_PupilSize_max_sum,5;3
fixation_PupilPeaksAmplitude_mean_sum,0.0235742507256501,fixation_PupilPeaksAmplitude_mean_sum,5;3
fixation_PupilPeaksAmplitude_median_sum,0.0186974466962397,fixation_PupilPeaksAmplitude_median_sum,5;3
fixation_PupilPeaksAmplitude_max_sum,0.0041460396039603,fixation_PupilPeaksAmplitude_max_sum,5;3
Sub-scanDensity_sum,0.2285040156797239,Sub-scanDensity_sum,6;3
fixation_PupilSize_std_sum,0.0759109058010358,fixation_PupilSize_std_sum,6;3
saccadic amplitude_sum,0.0756608959323321,saccadic amplitude_sum,6;3
horizontal saccade_sum,0.067507099919855,horizontal saccade_sum,6;3
fixation_PupilSize_max_sum,0.0550036257816068,fixation_PupilSize_max_sum,6;3
Fixation Count 250_sum,0.0505854117578524,Fixation Count 250_sum,6;3
fixation_PupilPeaksAmplitude_std_sum,0.0489686390267611,fixation_PupilPeaksAmplitude_std_sum,6;3
fixation_PupilPeaksAmplitude_mean_sum,0.0485617317266233,fixation_PupilPeaksAmplitude_mean_sum,6;3
Sub-scanEntropy_sum,0.0461091161309178,Sub-scanEntropy_sum,6;3
fixation_PupilPeaksAmplitude_sum_sum,0.0416315630373504,fixation_PupilPeaksAmplitude_sum_sum,6;3
fixation_PupilSize_min_sum,0.0382784810391947,fixation_PupilSize_min_sum,6;3
fixation_PupilPeaksAmplitude_median_sum,0.0351746229130119,fixation_PupilPeaksAmplitude_median_sum,6;3
Sub-scanAverageWeightedDegree_sum,0.0319875617900523,Sub-scanAverageWeightedDegree_sum,6;3
Sub-scanNUniqueVisits_sum,0.0308297122391992,Sub-scanNUniqueVisits_sum,6;3
fixation_NumberOfPupilPeaks_sum,0.0291098755949141,fixation_NumberOfPupilPeaks_sum,6;3
fixation_PupilSize_mean_sum,0.0258359706333535,fixation_PupilSize_mean_sum,6;3
Sub-scanNtranstions_sum,0.0215362419996078,Sub-scanNtranstions_sum,6;3
fixation_PupilSize_median_sum,0.0174375182049258,fixation_PupilSize_median_sum,6;3
Fixation Count_sum,0.0162093094545371,Fixation Count_sum,6;3
fixation_PupilPeaksAmplitude_min_sum,0.015157701337144,fixation_PupilPeaksAmplitude_min_sum,6;3
fixation_PupilSize_max_sum,0.2828784835015778,fixation_PupilSize_max_sum,7;3
fixation_PupilPeaksAmplitude_sum_sum,0.0867045714024822,fixation_PupilPeaksAmplitude_sum_sum,7;3
Sub-scanDensity_sum,0.0863802360505042,Sub-scanDensity_sum,7;3
fixation_PupilPeaksAmplitude_max_sum,0.0576044842913625,fixation_PupilPeaksAmplitude_max_sum,7;3
fixation_PupilPeaksAmplitude_min_sum,0.0477497041570294,fixation_PupilPeaksAmplitude_min_sum,7;3
Sub-scanNUniqueVisits_sum,0.0463978506175216,Sub-scanNUniqueVisits_sum,7;3
fixation_PupilSize_std_sum,0.0408027850456948,fixation_PupilSize_std_sum,7;3
horizontal saccade_std,0.0391202678330085,horizontal saccade_std,7;3
horizontal saccade_sum,0.0369840520540381,horizontal saccade_sum,7;3
fixation_PupilSize_median_sum,0.036557519135636,fixation_PupilSize_median_sum,7;3
Fixation Duration_sum,0.0334816996654708,Fixation Duration_sum,7;3
fixation_PupilPeaksAmplitude_mean_sum,0.0329078024127634,fixation_PupilPeaksAmplitude_mean_sum,7;3
Sub-scanNtranstions_sum,0.0301569856168343,Sub-scanNtranstions_sum,7;3
fixation_NumberOfPupilPeaks_sum,0.0289693888585894,fixation_NumberOfPupilPeaks_sum,7;3
fixation_PupilPeaksAmplitude_median_sum,0.0260942637215073,fixation_PupilPeaksAmplitude_median_sum,7;3
Fixation Count_sum,0.0232287705973836,Fixation Count_sum,7;3
non-horizontal saccade_sum,0.0216804171824889,non-horizontal saccade_sum,7;3
fixation_PupilSize_sum_sum,0.0209194298526925,fixation_PupilSize_sum_sum,7;3
Sub-scanAverageWeightedDegree_sum,0.0121203840511482,Sub-scanAverageWeightedDegree_sum,7;3
fixation_PupilSize_mean_sum,0.0092609039522655,fixation_PupilSize_mean_sum,7;3
Sub-scanAverageWeightedDegree_sum,0.2690922178016739,Sub-scanAverageWeightedDegree_sum,8;3
fixation_PupilPeaksAmplitude_min_sum,0.0694420830634039,fixation_PupilPeaksAmplitude_min_sum,8;3
fixation_PupilSize_max_sum,0.0645629849346986,fixation_PupilSize_max_sum,8;3
fixation_PupilSize_min_sum,0.0631696411986562,fixation_PupilSize_min_sum,8;3
Fixation Duration_sum,0.0621365775417384,Fixation Duration_sum,8;3
saccadic amplitude_sum,0.0608374290911431,saccadic amplitude_sum,8;3
Sub-scanEntropy_sum,0.0456614090732461,Sub-scanEntropy_sum,8;3
fixation_PupilSize_mean_sum,0.0443578450313531,fixation_PupilSize_mean_sum,8;3
horizontal saccade_std,0.0424045190999817,horizontal saccade_std,8;3
fixation_PupilPeaksAmplitude_std_sum,0.0351189015619624,fixation_PupilPeaksAmplitude_std_sum,8;3
fixation_NumberOfPupilPeaks_sum,0.0337489377004621,fixation_NumberOfPupilPeaks_sum,8;3
horizontal saccade_mean,0.0333508810105947,horizontal saccade_mean,8;3
Sub-scanNtranstions_sum,0.0327577449669929,Sub-scanNtranstions_sum,8;3
fixation_PupilSize_std_sum,0.0296952073853871,fixation_PupilSize_std_sum,8;3
Sub-scanDensity_sum,0.029448496800596,Sub-scanDensity_sum,8;3
fixation_PupilSize_median_sum,0.0277974017790654,fixation_PupilSize_median_sum,8;3
fixation_PupilPeaksAmplitude_mean_sum,0.0257576270554334,fixation_PupilPeaksAmplitude_mean_sum,8;3
fixation_PupilPeaksAmplitude_median_sum,0.0108133269989716,fixation_PupilPeaksAmplitude_median_sum,8;3
fixation_PupilSize_sum_sum,0.0104588433526897,fixation_PupilSize_sum_sum,8;3
non-horizontal saccade_sum,0.0093879245519488,non-horizontal saccade_sum,8;3
fixation_PupilPeaksAmplitude_mean_sum,0.2415407532536938,fixation_PupilPeaksAmplitude_mean_sum,9;3
fixation_PupilPeaksAmplitude_min_sum,0.080911127196745,fixation_PupilPeaksAmplitude_min_sum,9;3
fixation_PupilSize_max_sum,0.0777330734038668,fixation_PupilSize_max_sum,9;3
horizontal saccade_sum,0.0685378037183471,horizontal saccade_sum,9;3
fixation_NumberOfPupilPeaks_sum,0.0633951222906946,fixation_NumberOfPupilPeaks_sum,9;3
fixation_PupilPeaksAmplitude_max_sum,0.0596717829984025,fixation_PupilPeaksAmplitude_max_sum,9;3
Fixation Duration_sum,0.0594069224992328,Fixation Duration_sum,9;3
Sub-scanNtranstions_sum,0.0551930349547544,Sub-scanNtranstions_sum,9;3
fixation_PupilSize_std_sum,0.0395977259250403,fixation_PupilSize_std_sum,9;3
fixation_PupilPeaksAmplitude_std_sum,0.037560138586965,fixation_PupilPeaksAmplitude_std_sum,9;3
Sub-scanEntropy_sum,0.0338389260487407,Sub-scanEntropy_sum,9;3
fixation_PupilSize_median_sum,0.0321853326793204,fixation_PupilSize_median_sum,9;3
Sub-scanAverageWeightedDegree_sum,0.0289442633907814,Sub-scanAverageWeightedDegree_sum,9;3
fixation_PupilPeaksAmplitude_median_sum,0.0261440575565635,fixation_PupilPeaksAmplitude_median_sum,9;3
Sub-scanNUniqueVisits_sum,0.021272287764936,Sub-scanNUniqueVisits_sum,9;3
non-horizontal saccade_sum,0.0203687557512434,non-horizontal saccade_sum,9;3
Fixation Count 250_sum,0.0199288847512217,Fixation Count 250_sum,9;3
Sub-scanDensity_sum,0.0178865335219499,Sub-scanDensity_sum,9;3
fixation_PupilPeaksAmplitude_sum_sum,0.0158834737074998,fixation_PupilPeaksAmplitude_sum_sum,9;3
Fixation Count_sum,0.0,Fixation Count_sum,9;3
Fixation Count_sum,0.2549797654726601,Fixation Count_sum,0;4
fixation_PupilSize_std_sum,0.0986924448073552,fixation_PupilSize_std_sum,0;4
saccadic amplitude_sum,0.0835416386076121,saccadic amplitude_sum,0;4
fixation_PupilSize_min_sum,0.0759506442561517,fixation_PupilSize_min_sum,0;4
fixation_NumberOfPupilPeaks_sum,0.0547301532029449,fixation_NumberOfPupilPeaks_sum,0;4
Sub-scanNUniqueVisits_sum,0.0520513485853557,Sub-scanNUniqueVisits_sum,0;4
fixation_PupilSize_max_sum,0.0497300750469188,fixation_PupilSize_max_sum,0;4
Fixation Duration_sum,0.0494647058082705,Fixation Duration_sum,0;4
fixation_PupilPeaksAmplitude_sum_sum,0.0435647068318765,fixation_PupilPeaksAmplitude_sum_sum,0;4
Fixation Duration 250_sum,0.0403958175228456,Fixation Duration 250_sum,0;4
horizontal saccade_sum,0.0368445669316213,horizontal saccade_sum,0;4
non-horizontal saccade_sum,0.0352532644544827,non-horizontal saccade_sum,0;4
fixation_PupilPeaksAmplitude_median_sum,0.0251030748260665,fixation_PupilPeaksAmplitude_median_sum,0;4
fixation_PupilSize_mean_sum,0.0244733537518493,fixation_PupilSize_mean_sum,0;4
Sub-scanDensity_sum,0.0214452082645588,Sub-scanDensity_sum,0;4
Fixation Count 250_sum,0.0183863798930878,Fixation Count 250_sum,0;4
Sub-scanAverageWeightedDegree_sum,0.0134498926742694,Sub-scanAverageWeightedDegree_sum,0;4
fixation_PupilPeaksAmplitude_max_sum,0.0084656084656084,fixation_PupilPeaksAmplitude_max_sum,0;4
IsfixationInSpatialCluster_sum,0.0078221870465637,IsfixationInSpatialCluster_sum,0;4
fixation_PupilSize_sum_sum,0.0056551635499003,fixation_PupilSize_sum_sum,0;4
Fixation Count_sum,0.2732419153831268,Fixation Count_sum,1;4
saccadic amplitude_sum,0.0869675413913659,saccadic amplitude_sum,1;4
Fixation Duration_sum,0.0785167872065192,Fixation Duration_sum,1;4
fixation_PupilSize_max_sum,0.0677595860831801,fixation_PupilSize_max_sum,1;4
fixation_PupilSize_std_sum,0.0549393662489585,fixation_PupilSize_std_sum,1;4
fixation_PupilSize_min_sum,0.0524618247778807,fixation_PupilSize_min_sum,1;4
fixation_PupilPeaksAmplitude_std_sum,0.0506494579377876,fixation_PupilPeaksAmplitude_std_sum,1;4
no saccade_mean,0.0396773214351678,no saccade_mean,1;4
