,importance,feature,round
Fixation Duration_sum,0.0497621545619255,Fixation Duration_sum,7;6
Sub-scanEntropy_sum,0.044521309775655,Sub-scanEntropy_sum,7;6
fixation_NumberOfPupilPeaks_sum,0.0375419324757441,fixation_NumberOfPupilPeaks_sum,7;6
horizontal saccade_std,0.035784372131183,horizontal saccade_std,7;6
fixation_PupilPeaksAmplitude_max_sum,0.0356929112756646,fixation_PupilPeaksAmplitude_max_sum,7;6
Fixation Count_sum,0.0244622141167906,Fixation Count_sum,7;6
Sub-scanDensity_sum,0.0239080543226241,Sub-scanDensity_sum,7;6
fixation_PupilPeaksAmplitude_sum_sum,0.0222140514776989,fixation_PupilPeaksAmplitude_sum_sum,7;6
fixation_PupilSize_min_sum,0.0207890933028787,fixation_PupilSize_min_sum,7;6
fixation_PupilSize_mean_sum,0.0201748757380052,fixation_PupilSize_mean_sum,7;6
Sub-scanNtranstions_min,0.0162308816981702,Sub-scanNtranstions_min,7;6
fixation_PupilSize_sum_sum,0.0104960989685324,fixation_PupilSize_sum_sum,7;6
fixation_PupilSize_median_sum,0.2265298967002638,fixation_PupilSize_median_sum,8;6
Sub-scanAverageWeightedDegree_sum,0.0976674229434456,Sub-scanAverageWeightedDegree_sum,8;6
Fixation Duration_sum,0.0891862972712784,Fixation Duration_sum,8;6
fixation_PupilSize_std_sum,0.0784346779411147,fixation_PupilSize_std_sum,8;6
fixation_PupilSize_max_sum,0.0781940218855806,fixation_PupilSize_max_sum,8;6
saccadic amplitude_sum,0.0559497465806946,saccadic amplitude_sum,8;6
fixation_PupilPeaksAmplitude_min_min,0.0529646203114364,fixation_PupilPeaksAmplitude_min_min,8;6
Sub-scanDensity_sum,0.0454153621651508,Sub-scanDensity_sum,8;6
fixation_PupilPeaksAmplitude_median_sum,0.04431008004142,fixation_PupilPeaksAmplitude_median_sum,8;6
fixation_NumberOfPupilPeaks_sum,0.0415772865536972,fixation_NumberOfPupilPeaks_sum,8;6
fixation_PupilSize_min_sum,0.0407476931435651,fixation_PupilSize_min_sum,8;6
fixation_PupilPeaksAmplitude_std_std,0.0400750172623632,fixation_PupilPeaksAmplitude_std_std,8;6
horizontal saccade_sum,0.033027439568188,horizontal saccade_sum,8;6
fixation_PupilPeaksAmplitude_sum_sum,0.0249558327344051,fixation_PupilPeaksAmplitude_sum_sum,8;6
non-horizontal saccade_sum,0.0159633192670697,non-horizontal saccade_sum,8;6
Fixation Count_sum,0.0145459888333823,Fixation Count_sum,8;6
fixation_PupilSize_sum_sum,0.0080811049074346,fixation_PupilSize_sum_sum,8;6
fixation_PupilPeaksAmplitude_mean_sum,0.0063133632089332,fixation_PupilPeaksAmplitude_mean_sum,8;6
fixation_PupilPeaksAmplitude_max_sum,0.0050506905671466,fixation_PupilPeaksAmplitude_max_sum,8;6
fixation_PupilSize_mean_sum,0.0010101381134293,fixation_PupilSize_mean_sum,8;6
fixation_PupilPeaksAmplitude_min_sum,0.2611427989126014,fixation_PupilPeaksAmplitude_min_sum,9;6
fixation_PupilSize_max_sum,0.0862726182892804,fixation_PupilSize_max_sum,9;6
fixation_PupilSize_mean_sum,0.0830471115132122,fixation_PupilSize_mean_sum,9;6
Fixation Duration_sum,0.080696405764122,Fixation Duration_sum,9;6
fixation_PupilSize_median_sum,0.0603689077621021,fixation_PupilSize_median_sum,9;6
fixation_PupilSize_std_sum,0.0429253849698353,fixation_PupilSize_std_sum,9;6
fixation_PupilPeaksAmplitude_sum_sum,0.0409405345579447,fixation_PupilPeaksAmplitude_sum_sum,9;6
horizontal saccade_sum,0.0397875564047186,horizontal saccade_sum,9;6
saccadic amplitude_sum,0.0370227335443437,saccadic amplitude_sum,9;6
fixation_PupilPeaksAmplitude_max_sum,0.0346059868018451,fixation_PupilPeaksAmplitude_max_sum,9;6
Sub-scanNUniqueVisits_sum,0.0323861169999381,Sub-scanNUniqueVisits_sum,9;6
Sub-scanAverageWeightedDegree_sum,0.0321982064662829,Sub-scanAverageWeightedDegree_sum,9;6
Sub-scanDensity_sum,0.0306269495492719,Sub-scanDensity_sum,9;6
non-horizontal saccade_sum,0.0269499310747517,non-horizontal saccade_sum,9;6
fixation_PupilPeaksAmplitude_mean_sum,0.0219881466832686,fixation_PupilPeaksAmplitude_mean_sum,9;6
fixation_PupilPeaksAmplitude_median_sum,0.0214563232855915,fixation_PupilPeaksAmplitude_median_sum,9;6
Fixation Count_sum,0.0197226259080291,Fixation Count_sum,9;6
fixation_NumberOfPupilPeaks_sum,0.0185588027051441,fixation_NumberOfPupilPeaks_sum,9;6
Sub-scanNtranstions_sum,0.0148073964463997,Sub-scanNtranstions_sum,9;6
Sub-scanNtranstions_min,0.014495462361316,Sub-scanNtranstions_min,9;6
Sub-scanDensity_sum,0.2584047440282546,Sub-scanDensity_sum,0;7
fixation_PupilSize_max_sum,0.1298578357157612,fixation_PupilSize_max_sum,0;7
fixation_PupilPeaksAmplitude_std_sum,0.1003737044362794,fixation_PupilPeaksAmplitude_std_sum,0;7
Sub-scanNUniqueVisits_sum,0.0544877160610871,Sub-scanNUniqueVisits_sum,0;7
fixation_NumberOfPupilPeaks_sum,0.0518124469112796,fixation_NumberOfPupilPeaks_sum,0;7
saccadic amplitude_sum,0.0441404479337044,saccadic amplitude_sum,0;7
non-horizontal saccade_sum,0.0425111622593705,non-horizontal saccade_sum,0;7
fixation_PupilSize_std_sum,0.0424567226446418,fixation_PupilSize_std_sum,0;7
Fixation Duration_sum,0.041001265910879,Fixation Duration_sum,0;7
fixation_PupilPeaksAmplitude_max_sum,0.032163654157047,fixation_PupilPeaksAmplitude_max_sum,0;7
Sub-scanAverageWeightedDegree_max,0.0314561218619116,Sub-scanAverageWeightedDegree_max,0;7
horizontal saccade_sum,0.0285429791003468,horizontal saccade_sum,0;7
fixation_PupilPeaksAmplitude_sum_sum,0.0280018821738545,fixation_PupilPeaksAmplitude_sum_sum,0;7
fixation_PupilSize_min_sum,0.0242532040481299,fixation_PupilSize_min_sum,0;7
Sub-scanAverageWeightedDegree_sum,0.0213393695724649,Sub-scanAverageWeightedDegree_sum,0;7
fixation_PupilPeaksAmplitude_mean_sum,0.0204253155199732,fixation_PupilPeaksAmplitude_mean_sum,0;7
fixation_PupilSize_median_sum,0.0168892715226656,fixation_PupilSize_median_sum,0;7
Fixation Count_sum,0.0123535399220004,Fixation Count_sum,0;7
Sub-scanNUniqueVisits_min,0.0117104257652696,Sub-scanNUniqueVisits_min,0;7
fixation_PupilSize_mean_sum,0.007818190455078,fixation_PupilSize_mean_sum,0;7
horizontal saccade_sum,0.2391929238589569,horizontal saccade_sum,1;7
Sub-scanNUniqueVisits_mean,0.1312616572106391,Sub-scanNUniqueVisits_mean,1;7
fixation_PupilSize_median_sum,0.0735907304689073,fixation_PupilSize_median_sum,1;7
saccadic amplitude_sum,0.0705228852579313,saccadic amplitude_sum,1;7
fixation_PupilSize_min_sum,0.0605474717700324,fixation_PupilSize_min_sum,1;7
Sub-scanDensity_sum,0.0567271445144733,Sub-scanDensity_sum,1;7
Sub-scanNUniqueVisits_std,0.0489196133309421,Sub-scanNUniqueVisits_std,1;7
