,Timestamp,Fixation Index,Fixation Duration,SourceStimuliName,source_file_line,source_file_col,Spacecluster,IsfixationInSpatialCluster,SpaceTimeCluster,IsfixationInSpatialTemporalCluster,fixation_NumberOfPupilPeaks,fixation_PupilSize_mean,fixation_PupilSize_median,fixation_PupilSize_max,fixation_PupilSize_min,fixation_PupilSize_std,fixation_PupilSize_sum,fixation_PupilPeaksAmplitude_mean,fixation_PupilPeaksAmplitude_median,fixation_PupilPeaksAmplitude_max,fixation_PupilPeaksAmplitude_min,fixation_PupilPeaksAmplitude_std,fixation_PupilPeaksAmplitude_sum,Sub-scanNtranstions,Sub-scanNUniqueVisits,Sub-scanDensity,Sub-scanAverageWeightedDegree,Sub-scanEntropy,index,non-horizontal saccade,horizontal saccade,no saccade,saccadic amplitude
69,511942.0853,1476,225.0077,t7_eclipse (C_5.java),18,12,,0,,0,1,1.016558876364706,1.014560289,1.081149313,0.952237369,0.0400417452280603,86.40750449100001,0.075205393,0.075205393,0.075205393,0.075205393,,0.075205393,5,3,1.6666666666666667,3.333333333333333,1.9219280948873625,69,1,0,0,21.37755832643195
70,512358.7445,1477,108.3152,t7_eclipse (C_5.java),21,30,,0,,0,1,1.0266365777380952,1.051497802,1.07729121,0.952237369,0.0440674914190714,86.23747253,0.0257819190000001,0.0257819190000001,0.0257819190000001,0.0257819190000001,,0.0257819190000001,5,3,1.6666666666666667,3.333333333333333,1.9219280948873625,70,1,0,0,18.24828759089466
71,512467.0828,1478,391.61865,t7_eclipse (C_5.java),22,34,22;0,1,22;-1,0,1,1.038608984309524,1.055074007,1.07729121,0.952237369,0.0407148706839619,87.243154682,0.0257819190000001,0.0257819190000001,0.0257819190000001,0.0257819190000001,,0.0257819190000001,5,3,1.6666666666666667,3.333333333333333,1.9219280948873625,71,1,0,0,4.123105625617661
72,512900.3274,1479,183.3182,t7_eclipse (C_5.java),22,38,,0,,0,3,1.0862104425833332,1.0881123265,1.118271689,1.051509291,0.0246546963853005,91.241677177,0.0354052566666667,5.4573000000113225e-05,0.1061601759999999,1.021000000100969e-06,0.061275563435631,0.1062157700000001,4,4,1.0,2.0,2.0,72,0,1,0,4.0
73,513250.2914,1480,141.63545,t7_eclipse (C_5.java),22,39,,0,,0,3,1.077537568988095,1.0931059314999998,1.118271689,1.012111513,0.0377436351027591,90.513155795,0.0354052566666667,5.4573000000113225e-05,0.1061601759999999,1.021000000100969e-06,0.061275563435631,0.1062157700000001,4,4,1.0,2.0,2.0,73,0,1,0,1.0
74,513441.9691,1481,108.30665,t7_eclipse (C_5.java),18,12,,0,,0,4,1.089532079059524,1.101990841,1.16324818,1.012111513,0.0498510053494003,91.520694641,0.04116432275,0.029248047,0.1061601759999999,1.021000000100969e-06,0.0513400151101603,0.164657291,4,4,1.0,2.0,2.0,74,1,0,0,27.294688127912362
75,513600.2726,1482,66.65885,t7_eclipse (C_5.java),16,13,,0,,0,1,1.0963422646666667,1.106651602,1.16324818,1.012111513,0.0549853415181129,92.092750232,0.0584415209999999,0.0584415209999999,0.0584415209999999,0.0584415209999999,,0.0584415209999999,4,4,1.0,2.0,2.0,75,1,0,0,2.23606797749979
76,513816.9063,1483,549.9794,t7_eclipse (C_5.java),20,14,20;0,1,20;-1,0,1,1.1187321004117647,1.119788224,1.16324818,1.025850092,0.0355040571346649,95.092228535,0.0584415209999999,0.0584415209999999,0.0584415209999999,0.0584415209999999,,0.0584415209999999,4,4,1.0,2.0,2.0,76,1,0,0,4.123105625617661
77,514375.2125,1484,149.9705,t7_eclipse (C_5.java),18,18,,0,,0,1,1.1451497734761906,1.1535889195,1.172155933,1.104806659,0.0248239244342627,96.19258097200002,0.2653065959999999,0.2653065959999999,0.2653065959999999,0.2653065959999999,,0.2653065959999999,4,4,1.0,2.0,2.0,77,1,0,0,4.47213595499958
78,514908.5014,1485,233.2895,t7_eclipse (C_5.java),22,15,,0,,0,2,1.0648426747261903,1.0694312030000002,1.172155933,0.950045046,0.0756389704225867,89.446784677,0.1339737554999999,0.1339737554999999,0.2653065959999999,0.0026409149999999,0.1857326842200824,0.2679475109999998,2,2,1.0,2.0,1.0,78,1,0,0,5.0
79,515183.4384,1486,133.2648,t7_eclipse (C_5.java),22,19,,0,,0,2,0.9959462113999998,0.977601677,1.092051872,0.915029435,0.0481458906554428,84.65542796899999,0.0280349559999999,0.0280349559999999,0.053428997,0.0026409149999999,0.0359125971856585,0.0560699119999999,2,2,1.0,2.0,1.0,79,0,1,0,4.0
80,515325.092,1487,83.3273,t7_eclipse (C_5.java),22,21,,0,,0,2,0.9658208723452382,0.9675118045,1.05505812,0.906849337,0.0338674921528671,81.12895327700001,0.0280349559999999,0.0280349559999999,0.053428997,0.0026409149999999,0.0359125971856585,0.0560699119999999,2,2,1.0,2.0,1.0,80,0,1,0,2.0
81,515408.4571,1488,158.315,t7_eclipse (C_5.java),21,24,,0,,0,2,0.965976510333333,0.9675118045,1.068553778,0.906849337,0.0347313746679291,81.14202686799997,0.0280349559999999,0.0280349559999999,0.053428997,0.0026409149999999,0.0359125971856585,0.0560699119999999,2,2,1.0,2.0,1.0,81,1,0,0,3.1622776601683795
82,515666.731,1489,133.2891,t7_eclipse (C_5.java),22,31,,0,,0,1,1.0344466811904762,0.99996588,1.178672184,0.906849337,0.0966274385723072,86.89352122000001,0.053428997,0.053428997,0.053428997,0.053428997,,0.053428997,2,2,1.0,2.0,1.0,82,1,0,0,7.0710678118654755
83,515916.7422,1490,83.3125,t7_eclipse (C_5.java),22,37,,0,,0,1,1.1134450760714285,1.170520727,1.189826547,0.907438474,0.0926374431199906,93.52938639,1.5370999999930746e-05,1.5370999999930746e-05,1.5370999999930746e-05,1.5370999999930746e-05,,1.5370999999930746e-05,2,2,1.0,2.0,1.0,83,0,1,0,6.0
84,516116.7159,1491,174.97195,t7_eclipse (C_5.java),22,32,,0,,0,2,1.15670188,1.177440266,1.190893534,1.044135151,0.0369358248243133,97.16295792,0.2254192819999999,0.2254192819999999,0.4508231929999999,1.5370999999930746e-05,0.318769267948138,0.4508385639999998,2,2,1.0,2.0,1.0,84,0,1,0,5.0
85,516250.0065,1492,149.9995,t7_eclipse (C_5.java),22,36,,0,,0,2,1.124806506404762,1.177440266,1.190893534,0.906520188,0.0872577453460831,94.48374653800002,0.2254192819999999,0.2254192819999999,0.4508231929999999,1.5370999999930746e-05,0.318769267948138,0.4508385639999998,2,2,1.0,2.0,1.0,85,0,1,0,4.0
86,516666.6641,1493,133.3197,t7_eclipse (C_5.java),22,39,,0,,0,1,1.0155001451666668,1.017146211,1.173951126,0.88409615,0.0961146459841524,85.302012194,0.2563593900000001,0.2563593900000001,0.2563593900000001,0.2563593900000001,,0.2563593900000001,2,2,1.0,2.0,1.0,86,0,1,0,3.0
87,516941.637,1494,75.0489,t7_eclipse (C_5.java),22,40,,0,,0,1,0.954413567345238,0.9130732565,1.14045554,0.821267827,0.1036454923098864,80.17073965699998,0.2563593900000001,0.2563593900000001,0.2563593900000001,0.2563593900000001,,0.2563593900000001,3,4,0.75,1.5,1.584962500721156,87,0,1,0,1.0
88,517149.9654,1495,91.64775,t7_eclipse (C_5.java),22,33,,0,,0,2,0.9430216269047618,0.8814612945,1.14045554,0.821267827,0.1100010854297157,79.21381665999999,0.135303033,0.135303033,0.2563593900000001,0.014246676,0.1711995418808792,0.2706060660000001,3,4,0.75,1.5,1.584962500721156,88,0,1,0,7.0
89,517474.9142,1496,208.303,t7_eclipse (C_5.java),24,16,,0,,0,2,0.9544745704761904,0.8814612945,1.154685121,0.821267827,0.1225063758094713,80.17586392,0.173831985,0.173831985,0.333417294,0.014246676,0.2256877083433011,0.34766397,3,4,0.75,1.5,1.584962500721156,89,1,0,0,17.11724276862369
90,517916.5166,1497,74.9735,t7_eclipse (C_5.java),30,31,,0,,0,1,1.1096359154761906,1.1096966035,1.154685121,0.987103495,0.0362318210460206,93.2094169,0.333417294,0.333417294,0.333417294,0.333417294,,0.333417294,3,4,0.75,1.5,1.584962500721156,90,1,0,0,16.15549442140351
91,518016.4978,1498,358.32,t7_eclipse (C_5.java),29,33,29;0,1,29;-1,0,2,1.116521715,1.1096966035,1.154685121,1.083667535,0.0226709910634356,93.78782406,0.1671772159999998,0.1671772159999998,0.333417294,0.0009371379999998,0.2350989729175613,0.3343544319999997,3,4,0.75,1.5,1.584962500721156,91,1,0,0,2.23606797749979
92,519274.8036,1500,158.3237,t7_eclipse (C_5.java),30,13,,0,,0,3,1.1580363867023808,1.1997681835,1.221602596,0.909476759,0.08544020187382,97.275056483,0.1088275056666667,5.725600000006104e-05,0.3264209170000001,4.343999999933956e-06,0.1884414237679121,0.3264825170000001,2,3,0.6666666666666666,1.3333333333333333,1.0,92,1,0,0,20.024984394500787
93,519682.98,1501,116.6711,t7_eclipse (C_5.java),30,17,,0,,0,4,1.0625092458571426,1.0276945085000002,1.221602596,0.895181679,0.1290832752425126,89.25077665199998,0.09252786225,0.0218430939999999,0.3264209170000001,4.343999999933956e-06,0.1572773356097243,0.370111449,2,3,0.6666666666666666,1.3333333333333333,1.0,93,0,1,0,4.0
94,520282.9052,1503,441.57425,t7_eclipse (C_5.java),12,14,12;-1,0,12;-1,0,2,1.0326113500952383,0.988533341,1.212077672,0.935556092,0.0888827732884909,86.73935340800001,0.0227626769999998,0.0227626769999998,0.0436289319999999,0.0018964219999999,0.0295093408169354,0.0455253539999997,2,3,0.6666666666666666,1.3333333333333333,1.0,94,1,0,0,18.24828759089466
95,520741.1808,1504,199.98915,t7_eclipse (C_5.java),15,11,,0,,0,0,1.2039507935714286,1.2266945805,1.250381954,1.042733913,0.0541437183703606,101.13186666,,,,,,0.0,2,3,0.6666666666666666,1.3333333333333333,1.0,95,1,0,0,4.242640687119285
96,520974.5159,1505,724.9699,t7_eclipse (C_5.java),16,8,16;-1,0,16;-1,0,0,1.2417895783690474,1.2452227675,1.260554195,1.212077672,0.0133246603905457,104.31032458299998,,,,,,0.0,0,0,,0.0,,96,1,0,0,3.1622776601683795
97,523324.2008,1508,233.29405,t7_eclipse (C_5.java),37,46,,0,,0,1,1.1123303169294116,1.098926061,1.226595668,1.013060739,0.0697014680094443,94.548076939,0.2135349290000001,0.2135349290000001,0.2135349290000001,0.2135349290000001,,0.2135349290000001,2,3,0.6666666666666666,1.3333333333333333,1.0,97,1,0,0,43.41658669218482
98,523757.4561,1510,66.641,t7_eclipse (C_5.java),29,12,,0,,0,2,1.0663299801071429,1.0707642430000002,1.226595668,0.96407092,0.0785071494603959,89.571718329,0.1102471704999999,0.1102471704999999,0.2135349290000001,0.0069594119999998,0.1460709488978171,0.2204943409999999,2,3,0.6666666666666666,1.3333333333333333,1.0,98,1,0,0,34.92849839314596
99,524682.4005,1514,208.30755,t7_eclipse (C_5.java),9,13,,0,,0,3,1.0403838420235296,1.052046662,1.092780063,0.971037183,0.0359745862727054,88.43262657200002,0.0718926979999999,0.0961684069999999,0.107522327,0.01198736,0.0521892231740642,0.2156780939999999,2,3,0.6666666666666666,1.3333333333333333,1.0,99,1,0,0,20.024984394500787
100,525165.6504,1516,133.27475,t7_eclipse (C_5.java),6,10,,0,,0,2,1.0797907000238096,1.076128577,1.186026147,0.978570719,0.0657235134544543,90.702418802,0.1314655274999999,0.1314655274999999,0.1667626479999999,0.0961684069999999,0.0499176665238174,0.2629310549999998,4,5,0.8,1.6,2.0,100,1,0,0,4.242640687119285
101,525257.3301,1517,133.2585,t7_eclipse (C_5.java),3,13,,0,,0,2,1.0891288824117646,1.084958323,1.186026147,0.996611656,0.0587681226022124,92.575955005,0.1314655274999999,0.1314655274999999,0.1667626479999999,0.0961684069999999,0.0499176665238174,0.2629310549999998,4,5,0.8,1.6,2.0,101,1,0,0,4.242640687119285
102,525498.9569,1518,133.3054,t7_eclipse (C_5.java),3,25,,0,,0,2,1.1152352496235294,1.119077691,1.186026147,1.001490795,0.0457691924696096,94.794996218,0.0838872234999999,0.0838872234999999,0.1667626479999999,0.001011799,0.1172035493153274,0.1677744469999999,4,5,0.8,1.6,2.0,102,0,1,0,12.0
103,525665.613,1519,74.999,t7_eclipse (C_5.java),3,24,,0,,0,3,1.13717952275,1.1353783855,1.186026147,1.078354895,0.0336470877846368,95.523079911,0.0889119006666666,0.098961255,0.1667626479999999,0.001011799,0.0833311354053384,0.2667357019999999,4,5,0.8,1.6,2.0,103,0,1,0,1.0
104,525823.9827,1520,283.2992,t7_eclipse (C_5.java),11,19,11;-1,0,11;-1,0,3,1.1279048936309526,1.1220789245,1.17731615,1.078354895,0.0282551823715227,94.744011065,0.0334830223333333,0.001011799,0.098961255,0.0004760130000001,0.0567064456787942,0.100449067,4,5,0.8,1.6,2.0,104,1,0,0,9.433981132056603
105,526165.5524,1521,291.67785,t7_eclipse (C_5.java),12,30,12;0,1,12;-1,0,2,1.1140352683690478,1.1343052085,1.196825601,1.019263499,0.0537722362155066,93.578962543,0.049718634,0.049718634,0.098961255,0.0004760130000001,0.0696395824649981,0.099437268,4,5,0.8,1.6,2.0,105,1,0,0,11.045361017187261
106,526482.2026,1522,83.2968,t7_eclipse (C_5.java),13,27,,0,,0,1,1.1270040368095238,1.1434222145,1.232576021,1.019263499,0.0673264609164395,94.668339092,0.089723859,0.089723859,0.089723859,0.089723859,,0.089723859,4,5,0.8,1.6,2.0,106,1,0,0,3.1622776601683795
107,526565.5372,1523,66.64715,t7_eclipse (C_5.java),13,24,,0,,0,1,1.1375249710476192,1.1518756565,1.232576021,1.019263499,0.0673189271323101,95.552097568,0.089723859,0.089723859,0.089723859,0.089723859,,0.089723859,4,5,0.8,1.6,2.0,107,0,1,0,3.0
108,526757.189,1524,166.6418,t7_eclipse (C_5.java),15,13,,0,,0,2,1.1838688238214286,1.183642779,1.234352509,1.097653135,0.0346034036941721,99.444981201,0.180002724,0.180002724,0.270281589,0.089723859,0.1276735952786497,0.360005448,5,5,1.0,2.0,2.321928094887362,108,1,0,0,11.180339887498949
109,527015.492,1525,183.35305,t7_eclipse (C_5.java),15,20,,0,,0,1,1.118811903117647,1.150812991,1.234352509,0.939351843,0.0962607117099471,95.09901176500004,0.270281589,0.270281589,0.270281589,0.270281589,,0.270281589,5,5,1.0,2.0,2.321928094887362,109,0,1,0,7.0
110,527232.2021,1526,166.59215,t7_eclipse (C_5.java),18,16,,0,,0,1,1.0745253911309525,1.0518848075,1.234352509,0.939351843,0.1035251520534597,90.260132855,0.270281589,0.270281589,0.270281589,0.270281589,,0.270281589,5,5,1.0,2.0,2.321928094887362,110,1,0,0,5.0
111,527415.5335,1527,208.3342,t7_eclipse (C_5.java),18,19,,0,,0,1,1.0505228101309525,1.0518848075,1.190894729,0.939351843,0.0753192713137411,88.24391605100001,0.206555117,0.206555117,0.206555117,0.206555117,,0.206555117,5,5,1.0,2.0,2.321928094887362,111,0,1,0,3.0
112,527682.1531,1528,216.6483,t7_eclipse (C_5.java),20,12,,0,,0,2,1.0273152950714288,1.0098880195,1.14590696,0.945118711,0.0683157100221086,86.29448478600001,0.1050652699999999,0.1050652699999999,0.206555117,0.0035754229999999,0.1435283180705704,0.2101305399999999,5,5,1.0,2.0,2.321928094887362,112,1,0,0,7.280109889280518
113,527948.7223,1529,174.9916,t7_eclipse (C_5.java),21,23,,0,,0,4,1.0192992644285712,1.0101328825,1.14590696,0.951468598,0.0652455070971521,85.62113821199999,0.0647358217499999,0.0260887254999999,0.206555117,0.000210719,0.0970860358412943,0.2589432869999998,5,5,1.0,2.0,2.321928094887362,113,1,0,0,11.045361017187261
114,528198.7061,1530,183.283,t7_eclipse (C_5.java),22,17,,0,,0,4,0.978395217952381,0.973471045,1.014026285,0.951468598,0.0210924804102545,82.18519830800001,0.0145299429999999,0.0046535124999999,0.0486020279999999,0.000210719,0.0228280490113374,0.0581197719999998,5,5,1.0,2.0,2.321928094887362,114,1,0,0,6.082762530298219
115,528448.6984,1531,116.6769,t7_eclipse (C_5.java),21,22,,0,,0,4,0.9931282163452384,0.990415191,1.030163223,0.965424257,0.0199786351741537,83.42277017300002,0.0333097434999999,0.0271668149999999,0.0786946249999999,0.000210719,0.0371920275751116,0.1332389739999998,5,5,1.0,2.0,2.321928094887362,115,1,0,0,5.0990195135927845
116,528598.6306,1532,266.6529,t7_eclipse (C_5.java),21,31,21;-1,0,21;-1,0,3,0.9691897691058824,0.976154374,1.030163223,0.84122649,0.0502178694011761,82.38113037400001,0.0282123153333332,0.005731602,0.0786946249999999,0.000210719,0.0438060238921068,0.0846369459999999,5,5,1.0,2.0,2.321928094887362,116,0,1,0,9.0
117,529131.9609,1534,208.2555,t7_eclipse (C_5.java),21,18,,0,,0,1,0.9361628482941174,0.943448703,1.019701646,0.84122649,0.0545991795848274,79.57384210499998,0.002368722,0.002368722,0.002368722,0.002368722,,0.002368722,0,0,,0.0,,117,0,1,0,13.0
118,529331.8963,1535,208.351,t7_eclipse (C_5.java),21,23,,0,,0,1,0.9907635572235292,0.992847725,1.146865889,0.856490963,0.0757483144411935,84.21490236399998,0.002368722,0.002368722,0.002368722,0.002368722,,0.002368722,0,0,,0.0,,118,0,1,0,5.0
119,529573.5571,1536,483.26105,t7_eclipse (C_5.java),21,20,21;0,1,21;-1,0,2,1.0532622442857142,1.050056584,1.150047967,0.956277913,0.0574516484428578,88.47402852,0.0701411079999999,0.0701411079999999,0.1379134939999999,0.002368722,0.0958446274355843,0.1402822159999998,0,0,,0.0,,119,0,1,0,3.0
120,530056.9134,1537,241.55205,t7_eclipse (C_5.java),21,24,,0,,0,1,1.067109418452381,1.0538113585,1.146594951,1.012134473,0.0393597935613889,89.63719115,0.007643797,0.007643797,0.007643797,0.007643797,,0.007643797,0,0,,0.0,,120,0,1,0,4.0
121,530756.7464,1539,183.3254,t7_eclipse (C_5.java),22,31,,0,,0,2,1.1319265349999998,1.149258364,1.184108321,1.052727047,0.0448243491552316,95.08182894,0.0946619475,0.0946619475,0.131381274,0.057942621,0.0519289695375057,0.189323895,2,2,1.0,2.0,1.0,121,1,0,0,7.0710678118654755
122,531123.3665,1540,349.9509,t7_eclipse (C_5.java),22,34,22;0,1,22;-1,0,2,1.132651665452381,1.1365467395,1.189091227,1.052727047,0.04049596576905,95.14273989800002,0.0961438064999999,0.0961438064999999,0.1343449919999999,0.057942621,0.0540246346328303,0.1922876129999999,2,2,1.0,2.0,1.0,122,0,1,0,3.0
123,531589.9967,1541,183.30065,t7_eclipse (C_5.java),22,39,,0,,0,1,1.1253746060714285,1.13312997,1.189091227,1.054746235,0.0441228645555874,94.53146691,0.1343449919999999,0.1343449919999999,0.1343449919999999,0.1343449919999999,,0.1343449919999999,2,2,1.0,2.0,1.0,123,0,1,0,5.0
124,531714.9539,1542,133.33175,t7_eclipse (C_5.java),21,21,,0,,0,2,1.131497074809524,1.144735281,1.19037145,1.054746235,0.0483471312234693,95.045754284,0.1400627234999999,0.1400627234999999,0.1457804549999999,0.1343449919999999,0.0080860934333078,0.2801254469999998,2,2,1.0,2.0,1.0,124,1,0,0,18.027756377319946
125,531889.9598,1543,191.60635,t7_eclipse (C_5.java),21,25,,0,,0,2,1.112389525797619,1.101650266,1.19037145,1.054746235,0.0430066879097196,93.440720167,0.0734605459999999,0.0734605459999999,0.1457804549999999,0.001140637,0.1022757961373879,0.1469210919999999,2,2,1.0,2.0,1.0,125,0,1,0,4.0
126,532364.8839,1545,191.62035,t7_eclipse (C_5.java),22,35,,0,,0,1,1.110406890809524,1.0997716865,1.182433765,1.044590995,0.0468003551592628,93.274178828,0.001140637,0.001140637,0.001140637,0.001140637,,0.001140637,2,2,1.0,2.0,1.0,126,1,0,0,10.04987562112089
127,532589.8831,1546,283.2966,t7_eclipse (C_5.java),22,19,22;-1,0,22;-1,0,2,1.1342614248809524,1.1634478745,1.194305211,1.044590995,0.0559801674749737,95.27795969,7.592200000001837e-05,7.592200000001837e-05,0.0001178809999999,3.3963000000136745e-05,5.933898686344529e-05,0.000151844,2,2,1.0,2.0,1.0,127,0,1,0,16.0
128,532914.8804,1547,249.9349,t7_eclipse (C_5.java),20,16,,0,,0,3,1.1935054880357143,1.192387915,1.214411254,1.154989105,0.0153697427608466,100.254460995,0.0487590713333333,0.0001178809999999,0.14612537,3.3963000000136745e-05,0.0843216985573261,0.146277214,4,3,1.3333333333333333,2.6666666666666665,2.0,128,1,0,0,3.605551275463989
129,533164.7765,1548,75.04295,t7_eclipse (C_5.java),21,15,,0,,0,1,1.1976296169404763,1.1991323885,1.214411254,1.168691518,0.0129487708572243,100.600887823,0.14612537,0.14612537,0.14612537,0.14612537,,0.14612537,4,3,1.3333333333333333,2.6666666666666665,2.0,129,1,0,0,1.4142135623730951
130,533264.7912,1549,266.64055,t7_eclipse (C_5.java),21,23,21;0,1,21;-1,0,1,1.1943663242142857,1.1991323885,1.214411254,1.161918873,0.0173288391315008,100.326771234,0.14612537,0.14612537,0.14612537,0.14612537,,0.14612537,4,3,1.3333333333333333,2.6666666666666665,2.0,130,0,1,0,8.0
131,533631.4225,1550,116.9288,t7_eclipse (C_5.java),21,21,,0,,0,3,1.1720078189058822,1.169691337,1.207301849,1.124047937,0.0157468548355614,99.620664607,0.0033557066666666,4.5901000000014847e-05,0.009992596,2.8622999999949883e-05,0.0057477212571162,0.0100671199999999,4,3,1.3333333333333333,2.6666666666666665,2.0,131,0,1,0,2.0
132,533773.0744,1551,199.9649,t7_eclipse (C_5.java),20,16,,0,,0,3,1.1486080200833333,1.1640253945,1.182074848,1.068285884,0.0353359154762717,96.483073687,0.0033557066666666,4.5901000000014847e-05,0.009992596,2.8622999999949883e-05,0.0057477212571162,0.0100671199999999,4,3,1.3333333333333333,2.6666666666666665,2.0,132,1,0,0,5.0990195135927845
133,534023.0574,1552,166.69215,t7_eclipse (C_5.java),15,11,,0,,0,3,1.1364578253928574,1.15700644,1.195614463,1.068285884,0.0399205347397499,95.46245733300002,0.0033557066666666,4.5901000000014847e-05,0.009992596,2.8622999999949883e-05,0.0057477212571162,0.0100671199999999,4,3,1.3333333333333333,2.6666666666666665,2.0,133,1,0,0,7.0710678118654755
134,534422.9819,1554,558.3074,t7_eclipse (C_5.java),20,13,20;0,1,20;1,1,1,1.0929393367261906,1.1203302895,1.217185942,0.779266687,0.1170014872452227,91.806904285,0.3759594519999999,0.3759594519999999,0.3759594519999999,0.3759594519999999,,0.3759594519999999,4,3,1.3333333333333333,2.6666666666666665,2.0,134,1,0,0,5.385164807134504
135,535031.2829,1555,183.34095,t7_eclipse (C_5.java),20,17,,0,,0,0,0.9763094932499998,1.0411631925,1.160392264,0.739833311,0.1503308079409995,82.00999743299998,,,,,,0.0,2,3,0.6666666666666666,1.3333333333333333,1.0,135,0,1,0,4.0
136,535197.9091,1556,416.56515,t7_eclipse (C_5.java),20,16,20;0,1,20;1,1,0,1.067568203511905,1.107872446,1.201334416,0.747860274,0.1284067165379999,89.67572909500001,,,,,,0.0,2,3,0.6666666666666666,1.3333333333333333,1.0,136,0,1,0,1.0
137,535897.8445,1558,174.98565,t7_eclipse (C_5.java),21,24,,0,,0,2,1.069792832595238,1.0749374045,1.204220748,0.834643379,0.0879829333666877,89.862597938,0.2565657119999999,0.2565657119999999,0.4643874369999999,0.0487439869999999,0.2939043020507717,0.5131314239999998,2,3,0.6666666666666666,1.3333333333333333,1.0,137,1,0,0,8.06225774829855
138,536081.2373,1559,291.6276,t7_eclipse (C_5.java),16,18,16;0,1,16;-1,0,1,0.9600772953095238,1.050089527,1.102221041,0.719428932,0.1404012946857765,80.646492806,0.0487439869999999,0.0487439869999999,0.0487439869999999,0.0487439869999999,,0.0487439869999999,2,3,0.6666666666666666,1.3333333333333333,1.0,138,1,0,0,7.810249675906654
139,536356.1828,1560,116.66505,t7_eclipse (C_5.java),16,16,,0,,0,0,0.8565791839285717,0.8245425989999999,1.093319182,0.719428932,0.1156639585931407,71.95265145000002,,,,,,0.0,2,3,0.6666666666666666,1.3333333333333333,1.0,139,0,1,0,2.0
140,536764.4968,1561,275.00775,t7_eclipse (C_5.java),21,19,21;0,1,21;-1,0,3,0.8917011716666666,0.9413418345,0.969389157,0.724718513,0.081119389973456,74.90289842,0.0130494456666666,0.004716663,0.0341686359999999,0.0002630379999999,0.0184248159871903,0.0391483369999998,5,4,1.25,2.5,2.321928094887362,140,1,0,0,5.830951894845301
141,536889.4132,1562,149.9784,t7_eclipse (C_5.java),21,25,,0,,0,3,0.923271163835294,0.947644175,0.969389157,0.788661,0.0519747509209565,78.478048926,0.0130494456666666,0.004716663,0.0341686359999999,0.0002630379999999,0.0184248159871903,0.0391483369999998,5,4,1.25,2.5,2.321928094887362,141,0,1,0,6.0
142,537056.0473,1563,200.0048,t7_eclipse (C_5.java),23,17,,0,,0,4,0.9670003930357142,0.9577185035,1.049555963,0.902948264,0.0358845615550952,81.228033015,0.0923188419999999,0.0194426494999999,0.3301270309999999,0.0002630379999999,0.1592509487454068,0.3692753679999997,5,4,1.25,2.5,2.321928094887362,142,1,0,0,8.246211251235321
143,537306.1047,1564,174.96125,t7_eclipse (C_5.java),22,22,,0,,0,4,0.9758853427976192,0.962096414,1.049555963,0.917187876,0.036123484780125,81.97436879500002,0.0846043632499999,0.004013692,0.3301270309999999,0.0002630379999999,0.163692333811033,0.3384174529999998,5,4,1.25,2.5,2.321928094887362,143,1,0,0,5.0990195135927845
144,537514.3991,1565,191.63395,t7_eclipse (C_5.java),22,19,,0,,0,2,0.9072107723214288,0.962096414,1.049555963,0.640648688,0.1342092139731811,76.20570487500001,0.1667188759999999,0.1667188759999999,0.3301270309999999,0.003310721,0.2310940290033648,0.3334377519999999,5,4,1.25,2.5,2.321928094887362,144,0,1,0,3.0
145,537731.0118,1566,141.6355,t7_eclipse (C_5.java),21,30,,0,,0,1,0.867267834107143,0.9169640555,1.048873128,0.640648688,0.1303088847542231,72.85049806500001,0.003310721,0.003310721,0.003310721,0.003310721,,0.003310721,5,4,1.25,2.5,2.321928094887362,145,1,0,0,11.045361017187261
146,538105.9445,1567,258.30625,t7_eclipse (C_5.java),22,35,22;0,1,22;-1,0,1,0.9248553433411764,0.975918496,1.100477054,0.640648688,0.157310034311394,78.61270418399998,0.2209862819999999,0.2209862819999999,0.2209862819999999,0.2209862819999999,,0.2209862819999999,5,4,1.25,2.5,2.321928094887362,146,1,0,0,5.0990195135927845
147,538722.5676,1569,124.99,t7_eclipse (C_5.java),15,16,,0,,0,1,1.0077615293571427,0.998829782,1.153828505,0.879490772,0.0966490740688707,84.65196846599999,0.089292398,0.089292398,0.089292398,0.089292398,,0.089292398,5,4,1.25,2.5,2.321928094887362,147,1,0,0,20.248456731316587
148,538914.2591,1570,149.96935,t7_eclipse (C_5.java),21,25,,0,,0,1,1.047652379642857,1.072823492,1.153828505,0.879490772,0.0845617602102846,88.00279988999999,0.089292398,0.089292398,0.089292398,0.089292398,,0.089292398,2,3,0.6666666666666666,1.3333333333333333,1.0,148,1,0,0,10.816653826391969
149,539147.6254,1571,125.03955,t7_eclipse (C_5.java),21,17,,0,,0,1,1.1094112068214284,1.1145675795,1.153828505,1.063500992,0.0282580215118726,93.19054137299996,0.089292398,0.089292398,0.089292398,0.089292398,,0.089292398,2,3,0.6666666666666666,1.3333333333333333,1.0,149,0,1,0,8.0
150,539339.2228,1572,616.61335,t7_eclipse (C_5.java),22,32,22;0,1,22;0,1,1,1.114463586682353,1.125910846,1.154020546,1.064536107,0.0285285404426993,94.729404868,7.059000000086968e-06,7.059000000086968e-06,7.059000000086968e-06,7.059000000086968e-06,,7.059000000086968e-06,2,3,0.6666666666666666,1.3333333333333333,1.0,150,1,0,0,15.033296378372908
